method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,final_correction_magnitude,trajectory_distortion_vs_plain
FINAL_PROJECTION,4,25,1.0,0.0,-0.01295441336588754,0.0,0.0,0.0,0.5119788674835655,1.5546139356380877,1.3421202821351323,0.014233056454666868,14.233056454666865,321.8283934266958,1.1692755436850697,2.9487673653818445,0.35636592796072364,0.04344561800826341,0.274798929982353,0.023410149908158928,1.0,0.0,6.10442653917896,6.10442653917896,6.104426383972168
CURRENT_STATE_PROJECTION,4,25,1.0,0.0,-0.017472328601351436,0.0,0.0,0.05288615822792053,0.7008873870848392,2.7807466657463595,1.218411769644661,0.047193453973187756,47.19345397318776,11395.127308751946,0.48042041294739185,1.0910849598566763,7.889512854977511,0.04980768199311569,7.757399865076877,0.8640442277537659,7.0,6.0,15.57439473628386,0.0,2.4367754459381104
POV_ENDPOINT_PROJECTION,4,25,1.0,0.0,-0.11184896217777097,0.0,10.187730055713654,186.89236462116241,1.4565626213289933,17.754266949235465,10.321438617259288,55.04261212775182,55042.61212775184,15643583.224279243,1.4715628823748763,2.090975097846351,7.910925006959587,0.04895865899743512,7.779844205011614,0.8814617961179465,7.0,6.0,21.466348494870445,2.684054933239006,6.004630088806152
PLAIN_FM,4,26,1.0,0.0,-0.009538686791458556,0.0,0.16986848082542405,0.0,0.254853303258109,3.460109479645126,1.6065559812325636,0.031052324288950973,31.05232428895098,5070.009247925536,0.09025147648187236,0.469816208149799,0.07100429001729935,0.04436872195219621,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,4,26,0.0,0.0,0.06331667934966195,0.0,0.0,0.0,0.46403219799020606,2.016313685302354,1.3375568726417046,0.022761266905673636,22.761266905673637,388.5458703373992,0.7736183878347568,2.1045196029923883,0.35338632500497624,0.043528849026188254,0.271917478996329,0.02310417196713388,1.0,0.0,3.909954997265196,3.909954997265196,3.9099550247192383
CURRENT_STATE_PROJECTION,4,26,1.0,0.0,-0.03870004709677108,0.0,0.0,0.3065657615661621,0.7323268714512404,2.400273780447963,1.069525804047225,0.05242060124852544,52.42060124852544,13192.953753196065,0.6834206568699903,1.4570837012871738,6.879482534015551,0.050037427921779454,6.747343984025065,0.7565603398834355,7.0,6.0,21.581573012372736,0.0,3.1095845699310303
POV_ENDPOINT_PROJECTION,4,26,0.0,0.0,0.03936506038246913,0.0,12.698490149116516,261.45962595939636,1.0264492741271967,18.630718655976416,8.252910109071513,71.08527141775826,71085.27141775825,22330649.093261115,1.5613311493862172,2.3531045726283297,6.571448913018685,0.04868664889363572,6.441025798965711,0.7086354949860834,7.0,2.0,27.393207937721613,3.837813766903979,6.384989261627197
PLAIN_FM,4,27,1.0,0.0,-0.010807698514891745,0.0,0.2203609165191649,0.6045889854431152,0.2059828371228668,3.5044453940201166,1.6676680378506072,0.036667685334229955,36.66768533422995,6112.842600271345,0.12002476863283784,0.45804145828800497,0.0721364599885419,0.04507564089726657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,4,27,0.0,0.0,0.0032862038288835466,0.0,0.0,0.0,0.3891294646716736,1.6703242944964978,1.331162216510456,0.016268839592680343,16.268839592680344,301.4615536004545,1.3045744101402537,3.3285718248603935,0.35352323699044064,0.04404162208084017,0.2711841269629076,0.021878277068026364,1.0,0.0,6.849836314347823,6.849836314347823,6.849836349487305
CURRENT_STATE_PROJECTION,4,27,1.0,0.0,-0.07946965422275747,0.0,0.11365310516357408,6.649957299232483,0.9816987860498645,2.671887562146066,1.1270764106607196,0.15431936732810528,154.31936732810527,46858.202973284766,0.6868906889089903,1.5350430688676444,7.366486029990483,0.049647995037958026,7.234998019877821,0.8068366307416,7.0,6.0,19.44308244660465,0.0,3.4339237213134766
POV_ENDPOINT_PROJECTION,4,27,1.0,0.0,-0.10843865784680189,0.0,8.082009412479401,153.41372907161713,0.9138415457105173,17.4664797963307,8.827956261005824,52.6764067004423,52676.406700442305,15002042.977958068,1.6386257666664745,2.9758055238849366,7.052286849007942,0.0487122178892605,6.921492825029418,0.7660190111491829,7.0,3.0,31.06902194702848,2.0775284550814197,6.7078375816345215
PLAIN_FM,4,28,1.0,0.0,-0.007166250041776442,0.0,0.15141860809326158,0.8612525463104248,0.2018190910956391,3.545308244137483,1.6363341153854072,0.03577702040317828,35.77702040317828,6417.397921015046,0.12502401681256287,0.45012176534554754,0.0710222990019247,0.04437261208659038,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,4,28,0.0,0.0,0.010725015689685619,0.0,0.0,0.0,0.5292440436250381,1.7854701061874216,1.1439787107221158,0.01606804154965523,16.06804154965523,283.8830982420396,0.8224977487832762,2.14701527681479,0.2629390599904582,0.04370204504812136,0.1813819130184129,0.015357669966761023,1.0,0.0,4.341683732538096,4.341683732538096,4.341683864593506
CURRENT_STATE_PROJECTION,4,28,1.0,0.0,-0.08506153050651609,0.0,0.06928966608047471,1.882232427597046,0.6785085564782656,2.547834441501421,1.1665336032084497,0.06315831488397833,63.15831488397833,17693.86641143639,0.698425967776281,1.3927549979043312,7.942973073979374,0.04975317703792825,7.8110050790710375,0.8779321048641577,7.0,7.0,17.809472080595175,0.0,3.5392684936523438
POV_ENDPOINT_PROJECTION,4,28,1.0,0.0,-0.07545027648913522,0.0,14.783631222057343,238.4950590133667,0.998669757690932,19.271799847160892,7.46572627541432,73.4525921041667,73452.59210416672,23041292.587521467,1.5246001577082442,1.886897431341175,7.344501150015276,0.04879240208538249,7.214135742106009,0.8107841172604822,7.0,3.0,27.941923006795196,2.5252048606217232,6.198403835296631
PLAIN_FM,4,29,1.0,0.0,-0.0073988287696328675,0.0,0.40083931055068955,1.552758812904358,0.2805520865656443,3.382386705642702,1.567841736248971,0.05250101607526049,52.50101607526049,12238.643431250988,0.10906914205324014,0.49898855953561394,0.07101792900357395,0.044458945048972964,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,4,29,1.0,0.0,-0.010152772278086544,0.0,0.0,0.0,0.6222273361137585,1.5226667127268099,1.2569590920038423,0.013037594912507361,13.037594912507359,246.0437912809574,1.07032841421956,2.737615327594049,0.35327133600367233,0.043455197010189295,0.27185992302838713,0.02283057291060686,1.0,0.0,5.235162490012837,5.235162490012837,5.235162734985352
CURRENT_STATE_PROJECTION,4,29,0.0,0.0,0.08449451840941802,0.0,0.0,2.0217251777648926,0.9803204099850978,2.4140509609374994,1.0198979055592552,0.0688882271723303,68.88822717233029,19049.136150291055,0.7088249298926503,1.5383167723416526,7.721536254975945,0.04978969995863736,7.589611322851852,0.8551225611008704,7.0,6.0,17.823179444827566,0.0,3.142695188522339
POV_ENDPOINT_PROJECTION,4,29,0.0,0.0,0.08370690547334608,0.0,15.812069334220887,307.6190274953842,1.4009340609917063,23.314806636471182,11.927848425234606,120.93234401889141,120932.34401889144,40490920.17120003,1.734324183961016,3.0141874287189347,8.025772130000405,0.0488795050769113,7.894671809975989,0.9081252021132968,7.0,7.0,27.92068850923133,1.3123920645828624,7.025079727172852
PLAIN_FM,4,30,1.0,0.0,-0.02053418137713127,0.0,0.2054835971832274,1.5272748470306396,0.26140600953259774,3.441091767884564,1.598866171198022,0.0380845092990276,38.084509299027594,6836.8930633082855,0.08646870156232528,0.45879354641511355,0.07097218697890639,0.04428717901464552,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,4,30,1.0,0.0,-0.005894056001115394,0.0,0.0,0.0,0.529601650586266,2.0018723516358974,1.1141180389741716,0.019723609491737102,19.723609491737104,351.2644802695787,0.7454103692709079,1.9993307022124807,0.2623654620256275,0.043524048873223364,0.18098923098295927,0.01508334098616615,1.0,0.0,3.6011491143333796,3.6011491143333796,3.601149082183838
CURRENT_STATE_PROJECTION,4,30,0.0,0.0,0.028018045225266103,0.0,0.0,1.4943552017211914,0.7924608436513254,1.9339862129136745,1.0030992771404577,0.07405721769260923,74.05721769260923,21866.721323299276,0.9492335926700048,2.0327054913927136,6.879470877989661,0.04967834602575749,6.747855494963005,0.7511117800604552,7.0,6.0,21.269131833716834,0.0,4.29587459564209
POV_ENDPOINT_PROJECTION,4,30,1.0,0.0,-0.051810849247527005,0.0,11.996217824649811,255.46574711799622,1.4654059462518034,19.121753381032622,8.441096055681204,70.9636642133608,70963.66421336081,21858809.01750918,1.5672489081569512,2.941395036752699,6.316763342998456,0.048791653010994196,6.185608921921812,0.6931730557698756,7.0,3.0,32.15078634395637,2.4198569129226173,6.4058122634887695
PLAIN_FM,4,31,1.0,0.0,-0.027399160688772684,0.0,0.2979058143138884,0.03469705581665039,0.2177805590137626,3.541454402291851,1.6812994500738339,0.03299445290897521,32.99445290897521,5629.963159417018,0.09859968283117376,0.4849055785677919,0.0718435809831135,0.04487935593351722,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,4,31,0.0,0.0,0.03347722507629228,0.0,0.0,0.0,0.5102054583114357,1.8464061406315455,1.20101693824723,0.018665547489386758,18.665547489386757,291.4718396602623,0.8284750312615576,2.183373513351176,0.36064710398204625,0.04423117684200406,0.27764460898470134,0.02322165301302448,1.0,0.0,4.234664803211896,4.234664803211896,4.2346649169921875
CURRENT_STATE_PROJECTION,4,31,0.0,0.0,0.030044701892854506,0.0,0.0,0.0,0.6238560835104896,2.5310211839277184,1.2487375641485687,0.04390388298032504,43.903882980325044,10463.752467289538,0.5905871876557334,1.324390973970829,4.730874275031965,0.04950253193965182,4.599399017053656,0.49726135400123894,7.0,3.0,19.739736822290965,0.0,2.8674113750457764
POV_ENDPOINT_PROJECTION,4,31,1.0,0.0,-0.0882087596583444,0.0,12.589661419868468,249.300394654274,1.079386758977856,19.416622824478914,8.555636715876908,73.09289281856564,73092.89281856564,22201114.12473089,1.581568845174847,2.2031538306272638,7.454574080999009,0.05035283404868096,7.3218314269324765,0.8306246838765219,7.0,4.0,28.45531455966947,1.7310575888012942,6.382144451141357
PLAIN_FM,5,0,0.0,0.0,0.12957097332088224,0.0,0.0,0.0,1.022117422700205,1.1164828773471513,0.6803267121456349,0.017545730807246862,17.545730807246862,4111.026188510803,0.0906913099653544,1.3879079496764932,0.07212521904148161,0.04499384807422757,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,0,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2049742860081727,0.7770955757520563,0.4002139920143368,0.004269587105132366,4.269587105132366,191.22479763806766,0.20995803087646409,1.5509226705167065,0.16946405498310924,0.04384265886619687,0.08732925297226757,0.004331987991463393,1.0,0.0,1.0320815547650781,1.0320815547650781,1.0320816040039062
CURRENT_STATE_PROJECTION,5,0,0.0,0.0,0.125409675766623,0.0,0.0,0.0,1.1281388559704115,1.0596658272856037,0.6584719880819321,0.02279452954605876,22.79452954605876,6627.036103686111,0.1793077382880508,1.4460398994478534,7.224184575024992,0.050007432932034135,7.091971479123458,0.7953989050001837,7.0,6.0,16.988274883542427,0.0,0.8300941586494446
POV_ENDPOINT_PROJECTION,5,0,1.0,0.0,-0.09906717700954275,0.0,8.939483122634888,171.78569555282593,1.297505767571396,17.05135332487499,7.156200773112795,55.9621386195843,55962.13861958429,16629771.815344192,1.5837886154256853,2.2931229817526164,4.9005024249781854,0.04986514098709449,4.767657091026194,0.5211644571973011,7.0,2.0,16.39549611109516,1.9286500640869415,6.276113986968994
PLAIN_FM,5,1,0.0,0.0,0.12050742472120246,0.0,0.0,0.9047162532806396,1.0450651345343036,1.156846975839974,0.7004637719845057,0.04215204332185518,42.15204332185519,12247.108248056727,0.10941835242591517,1.405498145135396,0.07212342700222507,0.045027457061223686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,1,0.0,0.0,0.17133308430982366,0.0,0.0,0.0,1.0291473067760166,0.661045956343208,0.3284887875858859,0.0035427250405293265,3.5427250405293265,179.19863226882882,0.4791737663574761,1.5587520642254082,0.1695431360276416,0.043986151984427124,0.08744355599628761,0.004378399986308068,1.0,0.0,2.4747757292134613,2.4747757292134613,2.474775791168213
CURRENT_STATE_PROJECTION,5,1,0.0,0.0,0.12714600713883878,0.0,0.0,0.0,1.0943156398808158,1.0117829874202133,0.6226019763005709,0.025025601241278395,25.025601241278395,7696.465368436198,0.18353231996899236,1.3980681049757313,7.172360593976919,0.051076465053483844,7.037848071893677,0.7986235328135081,7.0,6.0,18.067094290201947,0.0,0.7785599827766418
POV_ENDPOINT_PROJECTION,5,1,1.0,0.0,-0.026792301636512875,0.0,9.879969593548775,206.57817840576172,1.2823232256334252,20.195241161140846,8.408422065993628,76.32812889631215,76328.12889631215,22616884.82467688,1.5827645206065497,1.9384855508113255,5.983448021986987,0.04944188706576824,5.85064667701954,0.6477477591834031,7.0,1.0,14.19638538788759,1.8020980583743376,6.1423115730285645
PLAIN_FM,5,2,0.0,0.0,0.12885557788941335,0.0,0.0,0.0,1.0336687510767517,1.0716581411983679,0.6536235858108681,0.01694439445479734,16.94439445479734,3996.3871920305046,0.08620262255488792,1.3893002013188587,0.07170677598332986,0.04477305093314499,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,2,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2473672221435348,0.8730769285616611,0.459913480350687,0.005400390103257102,5.400390103257102,207.68255103806865,0.1550980882750469,1.6175326974923463,0.17074399802368134,0.04408165090717375,0.08812162501271814,0.004330897994805127,1.0,0.0,0.755586810089552,0.755586810089552,0.7555868625640869
CURRENT_STATE_PROJECTION,5,2,0.0,0.0,0.17064939996905001,0.0,0.0,0.0,1.0421619040610504,1.100115160323696,0.6041774544422954,0.03898806944482036,38.98806944482036,12513.559265440754,0.24631772848342526,1.3955961783633801,7.2001276920200326,0.05112230498343706,7.065231552987825,0.7980813318281434,7.0,6.0,16.900037570210344,0.0,1.027086853981018
POV_ENDPOINT_PROJECTION,5,2,1.0,0.0,-0.1154947322328404,0.0,10.42647422118187,182.45830804109573,1.330214117380072,17.21014550829061,6.715515838495735,55.0297797567663,55029.77975676631,16453673.47912693,1.4261924155993255,2.492989772940731,4.179424625006504,0.049545881047379225,4.047000991937239,0.4339134707697667,7.0,2.0,13.93852689596383,3.3390831032233024,5.747135639190674
PLAIN_FM,5,3,0.0,0.0,0.11956509617451458,0.0,0.0,0.0,1.0067554564581673,1.0817916043803142,0.6568110565760475,0.016109130698293228,16.109130698293228,3548.538871274864,0.09432017604012172,1.3439951106261947,0.07188696105731651,0.04495553602464497,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,3,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.2377698764404887,0.7081740817744909,0.4555347112826696,0.0032555362281012634,3.2555362281012634,164.22849271116036,0.18783968732330375,1.5997285426210037,0.16957839601673186,0.04384897509589791,0.08761794999008998,0.004307756957132369,1.0,0.0,1.0121810397801703,1.0121810397801703,1.012181043624878
CURRENT_STATE_PROJECTION,5,3,0.0,0.0,0.15542569509502643,0.0,0.0,0.0,1.0863268004325701,1.0057830425880327,0.6173645645343565,0.01392346538032907,13.923465380329072,3529.157733976174,0.16641993774430058,1.4655515057734119,3.9273053120123222,0.050870379025582224,3.794130521011539,0.4009020662633702,7.0,3.0,18.01840255278338,0.0,0.7686366438865662
POV_ENDPOINT_PROJECTION,5,3,1.0,0.0,-0.07251338417812486,0.0,12.474231660842895,235.75411558151245,1.0672466409185668,17.477253494126472,8.877900236989632,66.7274879662501,66727.48796625009,21072880.852777433,1.449078368746594,1.4515801447835623,5.577992632985115,0.04928653500974178,5.446417915052734,0.6094078670721501,7.0,3.0,13.304377773025848,2.5064296101750916,5.716802597045898
PLAIN_FM,5,4,0.0,0.0,0.12002174603988203,0.0,0.0,0.0,1.0186488474379949,1.1156055301634478,0.6657330090138256,0.024067912260905544,24.067912260905548,5853.926269629373,0.09426867265377828,1.3693979545731974,0.0711280700052157,0.04441711003892124,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,4,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1277173324396552,0.8566208501871146,0.38081844857150027,0.005232363829732023,5.232363829732023,196.57330548312757,0.2760331048779111,1.5707565899909073,0.1690189500222914,0.04348372697131708,0.08755265799118206,0.004426041035912931,1.0,0.0,1.3150322710351177,1.3150322710351177,1.3150322437286377
CURRENT_STATE_PROJECTION,5,4,0.0,0.0,0.16583891546618099,0.0,0.0,0.0,1.04819768832586,1.0229170684618996,0.6078633312301146,0.026292687048068863,26.292687048068867,8124.071481469385,0.1694514721744621,1.371134391673635,7.149031652952544,0.05012513720430434,7.0162921529845335,0.7925274603185244,7.0,6.0,17.320121531751454,0.0,0.7589983940124512
POV_ENDPOINT_PROJECTION,5,4,1.0,0.0,-0.13774552792838912,0.0,13.002995860242844,228.71683955192566,1.027231097475059,19.543083888757593,8.775056485084969,81.1251358683639,81125.13586836391,25510071.29784055,1.4530858623890504,1.6285610623673183,5.540146439976525,0.04878104099771008,5.4094508470152505,0.5862169009051286,7.0,2.0,16.576544380424135,3.4382739759315277,5.792980194091797
PLAIN_FM,5,5,0.0,0.0,0.12506265262684443,0.0,0.0,0.0,1.024111589195384,1.1134464589320625,0.6794110244132979,0.028927031792266078,28.92703179226608,7491.359719395606,0.0806604657728384,1.3826478225538388,0.07109197898535058,0.0444311709725298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,5,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1291977265048385,1.0202844248305976,0.40046551268326697,0.006778295253523581,6.778295253523581,237.93000235619036,0.5401340130289259,1.9298440147007039,0.1687152610393241,0.04352611699141562,0.08714662597049028,0.004372750001493841,1.0,0.0,2.746508027503328,2.746508027503328,2.7465081214904785
CURRENT_STATE_PROJECTION,5,5,0.0,0.0,0.14366390744018437,0.0,0.0,0.0,1.1146402991264281,0.9929872651260785,0.6197080851235856,0.01710152234156581,17.10152234156581,4903.867671936623,0.1812575362546733,1.4788948834221547,7.103949668002315,0.05027075100224465,6.971304658101872,0.7656651315046474,7.0,6.0,19.54795335543271,0.0,0.7660685181617737
POV_ENDPOINT_PROJECTION,5,5,1.0,0.0,-0.10726745595254443,0.0,15.10638014240265,225.80916851758957,1.0469860702625584,19.530521287388012,8.052517239870634,74.56116521657631,74561.16521657632,21681571.074678257,1.4384163819806943,1.410466121829143,7.264285576005932,0.04972577589796856,7.131508915103041,0.8064686239231378,7.0,4.0,14.499610693938035,2.2878293693062512,5.880814075469971
PLAIN_FM,5,6,0.0,0.0,0.13137678208655726,0.0,0.0,0.5483579635620117,1.0551989008686762,1.0897883294912807,0.6756903938331393,0.026591382312920686,26.591382312920686,7245.565441021285,0.10036865705570959,1.3879844989543602,0.0719510120106861,0.0449594440869987,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,6,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.3392579291319175,1.0125737361834102,0.639755684098852,0.005372197914690124,5.372197914690124,136.71140915461066,0.32136808834936775,1.7055336913225625,0.2610256570042111,0.0439473400474526,0.17883460695156828,0.011640598066151142,1.0,0.0,1.362642320028911,1.362642320028911,1.3626422882080078
CURRENT_STATE_PROJECTION,5,6,0.0,0.0,0.15877396835821514,0.0,0.0,0.0,1.091620261137556,1.0005830796573285,0.6011450072933187,0.013379269015112882,13.379269015112882,3162.470650555704,0.17787529596323942,1.4723690571962171,5.2453872410114855,0.05023075098870322,5.112556970037986,0.5761232008808292,7.0,4.0,19.58406769892731,0.0,0.8432831168174744
POV_ENDPOINT_PROJECTION,5,6,1.0,0.0,-0.10354213917941507,0.0,7.960187004613877,157.51822710037231,1.3629589827000927,16.667044371375855,8.873812773007645,51.82126420113525,51821.26420113526,14800931.677061388,1.4648290734184597,1.9795837032245007,5.363925596000627,0.04985741787822917,5.231924305961002,0.5672569499001838,7.0,1.0,15.662683696549188,1.9650796639460664,5.773503303527832
PLAIN_FM,5,7,0.0,0.0,0.12067860612920084,0.0,0.0,1.5700232982635498,1.011406730825788,1.131606928041124,0.6934784162688625,0.03888610385704361,38.88610385704361,10488.130298858157,0.09802681047335225,1.3800213287044023,0.07153960096184164,0.044797531969379634,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,7,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.3427402556166999,0.9748134692868404,0.6156152810154002,0.0046531519075643235,4.6531519075643235,176.53277736902064,0.2675648518539739,1.7156020984972271,0.2591414760099724,0.04369617998600006,0.177387866016943,0.011619057040661573,1.0,0.0,1.2688909881655954,1.2688909881655954,1.2688909769058228
CURRENT_STATE_PROJECTION,5,7,0.0,0.0,0.17844469150433775,0.0,0.0,0.48493266105651855,1.1478331166272857,1.1546743844232261,0.6646871927623305,0.03666877008831282,36.66877008831282,11671.501385436133,0.28834943235179833,1.6774869778557577,7.669427985034417,0.050530517008155584,7.536503889015876,0.8487663909327239,7.0,6.0,19.549986181469432,0.0,1.376639723777771
POV_ENDPOINT_PROJECTION,5,7,1.0,0.0,-0.10868670671510147,0.0,14.401305478477479,248.00952196121216,1.4377893000170119,22.45287201036178,10.12608121378959,100.17308370593067,100173.08370593068,29920369.878234733,1.543003877910837,2.4068558536704594,7.018171954958234,0.050023233983665705,6.884968133002985,0.7805649217334576,7.0,3.0,17.77074995711631,2.9486632026648114,6.207026481628418
PLAIN_FM,5,8,0.0,0.0,0.13226127258045572,0.0,0.0,0.0,1.0563640269119563,1.143354611595043,0.6981493207231017,0.02422673226453398,24.22673226453398,5708.10011694931,0.13175506948199328,1.3931919810340503,0.07355471502523869,0.04659086000174284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,8,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.0277692192936805,0.7931896178664382,0.3569674473192101,0.004810775704509496,4.810775704509496,199.5063180653567,0.25595665870825407,1.4120203164317608,0.1698958309716545,0.04375068406807259,0.08804191002855077,0.004750830004923046,1.0,0.0,1.1194029051908434,1.1194029051908434,1.1194028854370117
CURRENT_STATE_PROJECTION,5,8,0.0,0.0,0.16064921037407995,0.0,0.0,0.0,1.1161770246145561,1.0805961268224924,0.6740947598023284,0.02124886802208259,21.24886802208259,5707.931249397014,0.1612864983280793,1.4497182448456083,7.077233941003215,0.05088832799810916,6.943448324047495,0.7747684378991835,7.0,6.0,16.851386989414898,0.0,0.5335695743560791
POV_ENDPOINT_PROJECTION,5,8,1.0,0.0,-0.048876647964357714,0.0,11.647573274040223,218.06155562400818,1.4782252330300132,19.451917170766084,9.185157097197314,76.7410075562389,76741.0075562389,23076916.12381143,1.6280332560274065,2.5442351477005483,5.068511444027536,0.04979393706889823,4.936388132977299,0.5307301488355733,7.0,1.0,15.233714526844535,2.3702894295961134,6.368216037750244
PLAIN_FM,5,9,0.0,0.0,0.14043157986084392,0.0,0.0,0.0,1.0438763916096945,1.0387363170264607,0.6427461930393862,0.01164575953047553,11.64575953047553,2297.5316525174703,0.07764887988688458,1.3991922719483345,0.07165698404423892,0.04486425296636298,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,9,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1608014736821939,0.7827223614991657,0.34189524383644715,0.0042318015815778764,4.2318015815778764,143.42021584070608,0.14038777878976788,1.5336793247251026,0.17007121600909159,0.04393136716680601,0.08796236797934398,0.004530712962150574,1.0,0.0,0.5838617028841249,0.5838617028841249,0.5838617086410522
CURRENT_STATE_PROJECTION,5,9,0.0,0.0,0.14744887034874635,0.0,0.0,0.0,1.0493893197974133,1.0432620217989428,0.6200775687457882,0.012485577358003042,12.485577358003042,2889.261153191569,0.17922102546259547,1.467907327944134,6.987541204027366,0.05050520796794444,6.85436777502764,0.775470495398622,7.0,5.0,16.23529405560014,0.0,0.6710444688796997
POV_ENDPOINT_PROJECTION,5,9,1.0,0.0,-0.13876174475560626,0.0,11.33349891166687,183.48629295825958,1.2344992718631178,15.676235970215847,9.172315315795112,46.52237629444873,46522.37629444874,13508623.169821225,1.2267730035888067,1.9641366949145285,4.614211826992687,0.04932230507256463,4.482429625990335,0.47399699076777324,7.0,0.0,18.2877133274532,2.2694478731836267,4.960341930389404
PLAIN_FM,5,10,0.0,0.0,0.12736707763224725,0.0,0.0,0.0,1.0138863933437379,1.0904809662410313,0.6780003033806468,0.01772321143752187,17.72321143752187,4429.1205757503785,0.08942539588070322,1.3821667818093752,0.07287552603520453,0.04551857098704204,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,10,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.27453186584791,0.9488741907591546,0.5396853214118047,0.005755070105029958,5.755070105029958,203.17183092437574,0.1763952582279638,1.6990661479877593,0.17174520099069923,0.04467500903410837,0.08818551403237507,0.004302287008613348,1.0,0.0,0.9013959757001003,0.9013959757001003,0.9013959765434265
CURRENT_STATE_PROJECTION,5,10,0.0,0.0,0.15937236673357982,0.0,0.0,0.0,1.0872180229418842,1.0043921316484172,0.6113469199686372,0.012971293338871703,12.971293338871703,3103.010747323154,0.17596657081673017,1.4747684089483748,5.311868345015682,0.05142038210760802,5.177559226984158,0.5538859830703586,7.0,4.0,16.834590951912073,0.0,0.7704839706420898
POV_ENDPOINT_PROJECTION,5,10,1.0,0.0,-0.04489012749537109,0.0,9.859839838409425,177.82512426376343,0.8129586011295566,16.105729722674585,8.96753757209045,47.06981570989044,47069.815709890456,14277613.073405296,1.2194584867927583,1.3222100441172817,3.5634073870023713,0.05030801903922111,3.430999468022492,0.35436932498123497,7.0,1.0,13.745190945568975,1.392148869090975,4.9257731437683105
PLAIN_FM,5,11,0.0,0.0,0.12414633673894798,0.0,0.0,0.0,1.0389437348363448,1.095945147372332,0.6704444468464524,0.024090072216807812,24.090072216807812,6634.55075813637,0.08778220732537623,1.3868349925024481,0.07180460699601099,0.04506614897400141,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FINAL_PROJECTION,5,11,0.0,0.0,0.1490707984007255,0.0,0.0,0.0,1.1430249409174187,0.7704549279395432,0.43870148411348664,0.003211962317537953,3.211962317537953,129.10858757075871,0.32258578845602875,1.4723147032855162,0.16938300599576905,0.04388118605129421,0.08739850099664181,0.004607446026057005,1.0,0.0,1.4383856602251364,1.4383856602251364,1.4383856058120728
CURRENT_STATE_PROJECTION,5,11,0.0,0.0,0.17073548407702513,0.0,0.0,0.0,1.0994826261468909,0.9282612272019646,0.571522809345131,0.04414227623997746,44.14227623997746,14576.193563815918,0.2691598969754194,1.4369545950568188,5.492530565999914,0.05098585900850594,5.359545892977621,0.5890701765310951,7.0,4.0,18.24772627630993,0.0,1.153174877166748
POV_ENDPOINT_PROJECTION,5,11,1.0,0.0,-0.04750084005812909,0.0,13.333545781803132,201.2281996011734,1.2497523319248618,19.48712674756733,9.314624958010693,79.61333960972142,79613.33960972146,25273150.103323273,1.4752923791205745,1.8183925333969175,5.375774157000706,0.050012991996482015,5.242895127972588,0.5762360140797682,7.0,1.0,15.215151600222136,2.90106305780205,5.891473770141602
PLAIN_FM,5,12,0.0,0.0,0.13352759275806877,0.0,0.0,0.0,1.0492554882105656,1.0856201191749169,0.6522166787634698,0.01853771639613022,18.53771639613022,4399.668772795361,0.09687233426015826,1.4030506430047995,0.07096710294717923,0.04426336497999728,0.0,0.0,0.0,0.0,0.0,0.0,0.0
