method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,trajectory_distortion_vs_plain,projection_failure_rate,trigger_fraction,zero_projection_trajectory
GOAL_AWARE_FINAL_PROJECTION,5,6,1.0,0.0,-0.050218179868934676,0.0,0.0,0.0,0.5430159765008252,1.5300187469443212,0.6568932576548122,0.022001153912433333,22.001153912433335,423.07616454202173,0.7838074568155933,1.591359881995286,0.1739645209745504,0.04430296894861385,0.09256545198149979,0.010435193020384759,1.0,0.0,4.298911335075772,4.298911094665527,0.0,0.0,0.0
PLAIN_FM,5,7,0.0,0.0,0.12067860612920084,0.0,0.0,1.5700232982635498,1.011406730825788,1.131606928041124,0.6934784162688625,0.03888610385704361,38.88610385704361,10488.130298858157,0.09802681047335225,1.3800213287044023,0.07022148702526465,0.044281777925789356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,7,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1236939025294403,0.7064868066273707,0.3357013799969678,0.0025603150936817087,2.5603150936817087,34.48838371857832,0.11083185517612265,1.5031603691695847,0.18830714601790532,0.04732325696386397,0.03888755600200966,0.02896998799405992,7.0,0.0,15.310198688512482,0.7076396346092224,0.0,0.0,0.0
POV_L05_ALWAYS,5,7,0.0,0.0,0.07525133199858414,0.0,0.0,0.0,0.730759047055277,0.9598488932253529,0.5272322576059751,0.02134679168038489,21.346791680384893,5035.746732067326,0.4054813748426156,1.1076685500452172,1.4365434810169972,0.05073539796285331,1.305177025089506,0.1456007318920456,7.0,0.0,27.628717535969265,2.1467244625091553,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,7,0.0,0.0,0.07525133199858414,0.0,0.0,0.0,0.730759047055277,0.9598488932253529,0.5272322576059751,0.02134679168038489,21.346791680384893,5035.746732067326,0.4054813748426156,1.1076685500452172,1.424438733025454,0.05150128697277978,1.2926828759373166,0.14370919996872544,7.0,0.0,27.628717535969265,2.1467244625091553,0.0,1.0,0.0
POV_L025_ADAPTIVE,5,7,0.0,0.0,0.09418769237614447,0.0,0.0,0.5633902549743652,0.8673616559874885,0.9065835903907966,0.5741968126986623,0.027181814325133224,27.181814325133224,7157.3656042454895,0.22786068174772248,1.1539765246482228,1.3321313069900498,0.05170047399587929,1.2003476200043224,0.133217744063586,7.0,0.0,27.806303650456474,1.1350548267364502,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,5,7,1.0,0.0,-0.028152659936615823,0.0,0.0,0.0,0.5495183441966972,1.418298624616691,0.5859037428422281,0.018884735943989886,18.884735943989888,365.3726148423992,0.726593192139406,1.4640734058388643,0.17470056097954512,0.04483851295663044,0.09282169700600207,0.01058851700508967,1.0,0.0,3.9572180618351744,3.9572179317474365,0.0,0.0,0.0
PLAIN_FM,5,8,0.0,0.0,0.13226127258045572,0.0,0.0,0.0,1.0563640269119563,1.143354611595043,0.6981493207231017,0.02422673226453398,24.22673226453398,5708.10011694931,0.13175506948199328,1.3931919810340503,0.07065732800401747,0.04484626307385042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,8,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1372264795278424,0.7121341826986383,0.3436260211881615,0.00260358204881328,2.60358204881328,35.10607454328962,0.10703517111341741,1.5103207031094206,0.18914820801001042,0.048648952040821314,0.038745074009057134,0.02867712901206687,7.0,0.0,14.676060399696546,0.6950584053993225,0.0,0.0,0.0
POV_L05_ALWAYS,5,8,0.0,0.0,0.10151627145038974,0.0,0.0,0.0,0.7417492586267553,0.8266673295463254,0.4862980751332456,0.013091478939906809,13.091478939906807,2894.6748222990814,0.40559605165247037,1.0494137167455282,1.239251746039372,0.05125741002848372,1.1075486399349757,0.12183610803913325,7.0,0.0,27.73884467496359,2.0576670169830322,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,8,0.0,0.0,0.10151627145038974,0.0,0.0,0.0,0.7417492586267553,0.8266673295463254,0.4862980751332456,0.013091478939906809,13.091478939906807,2894.6748222990814,0.40559605165247037,1.0494137167455282,1.2409001479973085,0.05104927299544215,1.1093922699801624,0.12201961502432823,7.0,0.0,27.73884467496359,2.0576670169830322,0.0,1.0,0.0
POV_L025_ADAPTIVE,5,8,0.0,0.0,0.12962872337986275,0.0,0.0,0.0,1.0380204381611855,1.0972336894203654,0.6699155836227969,0.02652335724448296,26.52335724448296,6734.785773870568,0.13794719034956687,1.3546687979521772,1.045257500023581,0.04964726703474298,0.9228956001461484,0.10088391893077642,6.0,0.0,23.8025152154549,0.21189002692699432,0.0,0.8571428571428571,0.0
GOAL_AWARE_FINAL_PROJECTION,5,8,1.0,0.0,-0.059063553285125775,1.1642945185741382e-07,0.0,0.0,0.5527190179767683,1.6352895066190654,0.6761245544547142,0.02340793816071581,23.407938160715812,439.4319350500896,0.8266634339139574,1.697849929688504,0.17334381397813559,0.04375908395741135,0.09244560799561441,0.010526135039981455,1.0,0.0,4.4546782325895,4.454678058624268,0.0,0.0,0.0
PLAIN_FM,5,9,0.0,0.0,0.14043157986084392,0.0,0.0,0.0,1.0438763916096945,1.0387363170264607,0.6427461930393862,0.01164575953047553,11.64575953047553,2297.5316525174703,0.07764887988688458,1.3991922719483345,0.07158204197185114,0.045135230058804154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,9,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1229985789471828,0.6958340480044495,0.332899910284289,0.0024926145275774303,2.4926145275774303,33.78012481860537,0.11250474033638258,1.4986952583733146,0.1911472289939411,0.04804395488463342,0.0395059430738911,0.02940766903338954,7.0,0.0,11.151344776685747,0.46931853890419006,0.0,0.0,0.0
POV_L05_ALWAYS,5,9,0.0,0.0,0.08661901372975217,0.0,0.0,0.0,0.7439235567557532,0.923066274376746,0.44334557728836305,0.012380057344177242,12.380057344177244,2043.2566293971277,0.4282128535177238,1.143233535648053,1.1472942079999484,0.04913995403330773,1.0177545919432305,0.11117738805478439,7.0,0.0,30.884047687974576,2.1839656829833984,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,9,0.0,0.0,0.13838001786793325,0.0,0.0,0.0,1.0296564329095041,1.0016715341856914,0.6184260228810575,0.015646848682536962,15.646848682536962,3361.913857144838,0.09710203790390545,1.3670289215201148,0.9515340180369094,0.04875140596413985,0.8370573830325156,0.09059623902430758,5.0,0.0,23.19189406959866,0.19233806431293488,0.0,0.7142857142857143,0.0
POV_L025_ADAPTIVE,5,9,0.0,0.0,0.139343918094248,0.0,0.0,0.0,1.0368873240929999,1.0197416956480585,0.6296717993361578,0.01262912461465504,12.62912461465504,2550.011955587905,0.08485353620967687,1.3847945275118514,0.9415838869754225,0.04748835205100477,0.8289900411036797,0.08890425600111485,5.0,0.0,20.564218196528696,0.09005711227655411,0.0,0.7142857142857143,0.0
GOAL_AWARE_FINAL_PROJECTION,5,9,1.0,0.0,-0.02690309170201627,1.1642945185741382e-07,0.0,0.0,0.5445394098774604,1.5040453747134266,0.5921184795820684,0.021063740303468866,21.06374030346887,401.21094435106124,0.7742644279213369,1.5909518564122929,0.17162523901788518,0.04355931788450107,0.09122797602321953,0.009416775952558964,1.0,0.0,4.136033527105437,4.136033535003662,0.0,0.0,0.0
PLAIN_FM,5,10,0.0,0.0,0.12736707763224725,0.0,0.0,0.0,1.0138863933437379,1.0904809662410313,0.6780003033806468,0.01772321143752187,17.72321143752187,4429.1205757503785,0.08942539588070322,1.3821667818093752,0.0716102430014871,0.045192082005087286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,10,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1355249510912233,0.7197685538962265,0.3484569230309692,0.0026600338026128156,2.6600338026128156,35.91190377676412,0.1167557843323358,1.5227515607361524,0.19029253599001095,0.04778620897559449,0.03926753799896687,0.029205043043475598,7.0,0.0,13.004422393789971,0.6332036256790161,0.0,0.0,0.0
POV_L05_ALWAYS,5,10,0.0,0.0,0.07563238783295054,0.0,0.0,0.0,0.7361623801174637,1.0017601286155253,0.47692729584027,0.011552097058542987,11.552097058542987,2001.3744129476543,0.4355105601699008,1.1024298603309528,0.9631294489954598,0.048972050950396806,0.8337408640654758,0.09299060190096498,7.0,0.0,27.11509214376958,2.2737252712249756,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,10,0.0,0.0,0.07563238783295054,0.0,0.0,0.0,0.7361623801174637,1.0017601286155253,0.47692729584027,0.011552097058542987,11.552097058542987,2001.3744129476543,0.4355105601699008,1.1024298603309528,0.9640868330025114,0.049301740946248174,0.8340627040015534,0.09305455285357311,7.0,0.0,27.11509214376958,2.2737252712249756,0.0,1.0,0.0
POV_L025_ADAPTIVE,5,10,0.0,0.0,0.12693876644504923,0.0,0.0,0.0,1.009620803302236,1.0780582677021902,0.67110865316464,0.01763300760821629,17.63300760821629,4420.069547175753,0.08790339592476087,1.3721484436892724,0.6602997779846191,0.04761794506339356,0.5550973379868083,0.06215195404365659,4.0,0.0,15.438405561045123,0.052641190588474274,0.0,0.5714285714285714,0.0
GOAL_AWARE_FINAL_PROJECTION,5,10,1.0,0.0,-0.03368707203058958,1.1642945185741382e-07,0.0,0.0,0.5586245630392792,1.5137662138639418,0.5687560247965614,0.02104268827123293,21.042688271232933,401.1802449099766,0.7593663986688126,1.508908193567307,0.17322549998061731,0.04368682100903243,0.0923914359882474,0.010378661972936243,1.0,0.0,4.124024240439706,4.124024391174316,0.0,0.0,0.0
PLAIN_FM,5,11,0.0,0.0,0.12414633673894798,0.0,0.0,0.0,1.0389437348363448,1.095945147372332,0.6704444468464524,0.024090072216807812,24.090072216807812,6634.55075813637,0.08778220732537623,1.3868349925024481,0.07049043400911614,0.0444062189781107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,11,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1273531387863696,0.705245425872689,0.3390319261538371,0.002548315511329058,2.548315511329058,34.241003385826474,0.11612121162993405,1.5092748587628793,0.18862886301940307,0.047239864885341376,0.03882895701099187,0.028950049018021673,7.0,0.0,13.284197897549793,0.6041438579559326,0.0,0.0,0.0
POV_L05_ALWAYS,5,11,0.0,0.0,0.08089341907254688,0.0,0.0,0.0,0.7408832061661024,0.7270502482685833,0.4730734501409888,0.011203477730680866,11.203477730680866,2822.464356490251,0.38405291665897345,1.0083833212180198,1.1448110379860736,0.04918637603987008,1.0147810679627582,0.11321565200341865,7.0,0.0,30.249980234279597,1.9798649549484253,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,11,0.0,0.0,0.08089341907254688,0.0,0.0,0.0,0.7408832061661024,0.7270502482685833,0.4730734501409888,0.011203477730680866,11.203477730680866,2822.464356490251,0.38405291665897345,1.0083833212180198,1.1435958659858443,0.04896879108855501,1.0139474180177785,0.11287881399039179,7.0,0.0,30.249980234279597,1.9798649549484253,0.0,1.0,0.0
POV_L025_ADAPTIVE,5,11,0.0,0.0,0.12158100991262441,0.0,0.0,0.0,1.0185064838664062,1.0526976324289834,0.6364023297444469,0.026172777033594663,26.172777033594663,7492.886528474508,0.09402326334768377,1.3449502565576439,1.139974660007283,0.049104142002761364,1.0176102500408888,0.11186446395004168,6.0,0.0,26.788365039508015,0.2038928121328354,0.0,0.8571428571428571,0.0
GOAL_AWARE_FINAL_PROJECTION,5,11,1.0,0.0,-0.03149164323962569,1.1642945185741382e-07,0.0,0.0,0.5496305705077874,1.386768846430019,0.6111397129644786,0.01860734465190096,18.607344651900963,365.98752444576144,0.7214824294286907,1.4496009990610152,0.17210710095241666,0.04377870401367545,0.09127405600156635,0.009425766998901963,1.0,0.0,3.9456001598818404,3.9456002712249756,0.0,0.0,0.0
PLAIN_FM,5,12,0.0,0.0,0.13352759275806877,0.0,0.0,0.0,1.0492554882105656,1.0856201191749169,0.6522166787634698,0.01853771639613022,18.53771639613022,4399.668772795361,0.09687233426015826,1.4030506430047995,0.07062150700949132,0.04449218505760655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,12,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1277884000619134,0.7091673709727445,0.3391393030950503,0.002577797266691384,2.577797266691384,34.667527887943805,0.11186990917836945,1.5083800645759182,0.18925349897472188,0.04750761191826314,0.03896473004715517,0.02901999099412933,7.0,0.0,12.697528510194484,0.6387687921524048,0.0,0.0,0.0
POV_L05_ALWAYS,5,12,0.0,0.0,0.0837379655948628,0.0,0.0,0.0,0.7476459789985587,0.9726254168506678,0.47113135519552546,0.011412714367408316,11.412714367408316,2055.6457102200775,0.43803112627114604,1.142709905223046,1.0522475650068372,0.049086224171333015,0.9225978530594148,0.10344939498463646,7.0,0.0,28.70342618093603,2.3058629035949707,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,12,0.0,0.0,0.13198535841077433,0.0,0.0,0.0,1.034499646580299,1.0451427111602554,0.628099984763601,0.01918865376607215,19.18865376607215,4769.737474920621,0.09740400021465935,1.371074000891559,0.8532245109672658,0.048722081002779305,0.7390817849664018,0.08283360488712788,5.0,0.0,20.662492513046043,0.1945819854736328,0.0,0.7142857142857143,0.0
POV_L025_ADAPTIVE,5,12,0.0,0.0,0.13262430411598453,0.0,0.0,0.0,1.0418054009384656,1.0653995064909287,0.6400468275750929,0.018292741213344677,18.292741213344677,4431.554434979202,0.09442273526808695,1.386852505363409,0.8663073030184023,0.048398466024082154,0.7515907320193946,0.08443583804182708,5.0,0.0,19.23600191367841,0.09485206753015518,0.0,0.7142857142857143,0.0
GOAL_AWARE_FINAL_PROJECTION,5,12,1.0,0.0,-0.04530462334694098,1.1642945185741382e-07,0.0,0.0,0.5452732376273285,1.5687723616944222,0.6231155724986583,0.02234831934874899,22.348319348748994,425.8354698757228,0.7917143431038436,1.6158527056330525,0.1737317030201666,0.04393672902369872,0.09249735897174105,0.010398162005003542,1.0,0.0,4.333299674500067,4.33329963684082,0.0,0.0,0.0
PLAIN_FM,5,13,0.0,0.0,0.12745007840998718,0.0,0.0,0.0,1.043334084162802,1.0769816991570154,0.6626184654248416,0.023291995851923986,23.291995851923986,6670.6103797084625,0.08746526114362514,1.3967351125599872,0.07071515900315717,0.04448325390694663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,13,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1336902029941547,0.6980572475831281,0.33095122648406605,0.0025114680313294002,2.5114680313294,34.115982225824126,0.11147754406507399,1.5067801229325288,0.19199599098647013,0.04749687196454033,0.04134324990445748,0.03122267604339868,7.0,0.0,16.65556825338251,0.6001716256141663,0.0,0.0,0.0
POV_L05_ALWAYS,5,13,0.0,0.0,0.08608123062353912,0.0,0.0,0.0,0.7262019513909027,0.7096003495558457,0.4869130744462205,0.012856619135926728,12.85661913592673,3595.5598039492997,0.3905874237984195,1.0496196718019917,1.0690031709964387,0.04960751789622009,0.9377267480012961,0.1049574040225707,7.0,0.0,27.872556881173313,1.9493093490600586,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,13,0.0,0.0,0.08608123062353912,0.0,0.0,0.0,0.7262019513909027,0.7096003495558457,0.4869130744462205,0.012856619135926728,12.85661913592673,3595.5598039492997,0.3905874237984195,1.0496196718019917,1.0534312030067667,0.04955882590729743,0.9234236339689232,0.10332886199466884,7.0,0.0,27.872556881173313,1.9493093490600586,0.0,1.0,0.0
POV_L025_ADAPTIVE,5,13,0.0,0.0,0.10027201676574607,0.0,0.0,0.0,0.8837981016639873,0.8479419210468049,0.5224121025801058,0.016510133943469896,16.510133943469896,4593.494922829322,0.24291395009424627,1.1705864105027095,1.0532346870168112,0.0490864320890978,0.9234631930594333,0.10272081498987973,7.0,0.0,27.909716286927914,1.1847522258758545,0.0,1.0,0.0
GOAL_AWARE_FINAL_PROJECTION,5,13,1.0,0.0,-0.044184235251326504,1.1642945185741382e-07,0.0,0.0,0.5583780215632226,1.5470710568051096,0.619974391602541,0.022096427375225706,22.096427375225705,420.6598596526987,0.7855923506612431,1.6076504825646656,0.17363032995490357,0.04445810301695019,0.09197184495860711,0.009879777964670211,1.0,0.0,4.255118592152208,4.2551188468933105,0.0,0.0,0.0
PLAIN_FM,5,14,0.0,0.0,0.1329804731903166,0.0,0.0,0.0,1.0442958947746432,1.06789544059692,0.6469307142423485,0.021968065970684236,21.968065970684236,5876.6174102621535,0.08220868336700622,1.3971959296716019,0.07074654998723418,0.044502572854980826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,14,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1260154933681799,0.7071982089576238,0.33545565691168394,0.0025598025962096926,2.5598025962096926,34.32329824102354,0.1115798721651843,1.5050610057887175,0.18953396601136774,0.047516960941720754,0.03906944196205586,0.02908591995947063,7.0,0.0,12.53603747808018,0.5783288478851318,0.0,0.0,0.0
POV_L05_ALWAYS,5,14,0.0,0.0,0.0843547128968079,0.0,0.0,0.0,0.742562564260886,0.9204918859105539,0.4480765298938494,0.012491633660098644,12.491633660098644,2594.542820131496,0.43515975437273513,1.132077001748377,0.8715663269977085,0.049137975147459656,0.7416877010837197,0.08481055701849982,7.0,0.0,28.162597755046775,2.273907423019409,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,14,0.0,0.0,0.13184967157726318,0.0,0.0,0.0,1.0306445330789429,1.035917894653847,0.6266052325305932,0.02176733285450272,21.76733285450272,5936.272978468081,0.08298313382558453,1.3715461820394519,0.5674659060314298,0.047696285939309746,0.4625597029225901,0.051966528058983386,4.0,0.0,16.113946752868195,0.15291868150234222,0.0,0.5714285714285714,0.0
POV_L025_ADAPTIVE,5,14,0.0,0.0,0.1323796424669321,0.0,0.0,0.0,1.0355814044704899,1.0464076731801293,0.6341517021900748,0.021360473226779142,21.360473226779142,5770.476907916589,0.0808129105520529,1.3805256633293232,0.6685751499608159,0.04785139003070071,0.5557574890553951,0.06255203508771956,5.0,0.0,20.391225658351402,0.10145992040634155,0.0,0.7142857142857143,0.0
GOAL_AWARE_FINAL_PROJECTION,5,14,1.0,0.0,-0.03712901222488804,0.0,0.0,0.0,0.5487895511481695,1.5262476151268558,0.6120915657988458,0.021675293041933424,21.675293041933426,412.7958787878056,0.7809003813218065,1.6047225680708064,0.17353553703287616,0.0438474269467406,0.09258152003167197,0.010359250998590142,1.0,0.0,4.256923370199764,4.256923198699951,0.0,0.0,0.0
PLAIN_FM,5,15,0.0,0.0,0.12475338578692405,0.0,0.0,0.0,1.0097927349631268,1.0957450424609099,0.6997088622556523,0.025226998378444776,25.226998378444776,6771.982145466992,0.08598495340997601,1.351080360867846,0.07060732605168596,0.04455314500955865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,15,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1257437525259881,0.6989887161410175,0.33551944974943154,0.0025085137530940216,2.5085137530940216,33.8266290771827,0.11426065791792082,1.5031263888830635,0.18895780004095286,0.04747382301138714,0.03890709806000814,0.029006388038396835,7.0,0.0,13.654123710960038,0.6155626177787781,0.0,0.0,0.0
POV_L05_ALWAYS,5,15,0.0,0.0,0.08601208128701904,0.0,0.0,0.0,0.7091582295832498,0.6735065031485179,0.4292520894554253,0.017059505180259116,17.05950518025912,5033.4617832572085,0.39038027726440294,1.063014041868933,1.3353876210167073,0.049316087912302464,1.2048989909235388,0.1315485099912621,7.0,0.0,30.52807741271547,1.9383090734481812,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,15,0.0,0.0,0.08601208128701904,0.0,0.0,0.0,0.7091582295832498,0.6735065031485179,0.4292520894554253,0.017059505180259116,17.05950518025912,5033.4617832572085,0.39038027726440294,1.063014041868933,1.3328290639910847,0.049211277917493135,1.2026501200161874,0.13059658504789695,7.0,0.0,30.52807741271547,1.9383090734481812,0.0,1.0,0.0
POV_L025_ADAPTIVE,5,15,0.0,0.0,0.12489496469906308,0.0,0.0,0.0,0.997692986954142,1.0605844738151704,0.6695349547864976,0.03316020496802086,33.16020496802086,9452.2319864212,0.1033347696741736,1.3125694177071037,1.320274955010973,0.04907614504918456,1.1978336549946107,0.12765833997400478,6.0,0.0,29.744075086536114,0.22817714512348175,0.0,0.8571428571428571,0.0
GOAL_AWARE_FINAL_PROJECTION,5,15,1.0,0.0,-0.02230773093883779,1.1642945185741382e-07,0.0,0.0,0.5667720307658055,1.493726276854263,0.5609949678313529,0.021080891190128674,21.08089119012868,405.8651068803995,0.755020857765077,1.5239061031070507,0.17317423800705,0.04368443402927369,0.0923393529956229,0.010373311000876129,1.0,0.0,4.08251038571171,4.082510471343994,0.0,0.0,0.0
PLAIN_FM,5,16,0.0,0.0,0.13919052849147426,0.0,0.0,0.0,1.0682793121791567,1.0822743568308646,0.6552415359076245,0.020892055243454166,20.892055243454166,5368.343948950649,0.09767876874563142,1.4101907662987312,0.07042666099732742,0.044410900969523937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,16,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.237128728403539,0.7644923248227425,0.4343977085480025,0.0031241624599482876,3.1241624599482876,49.748529264004304,0.1710164090110066,1.6084731631330729,0.1889124679728411,0.04747555096400902,0.03892563906265423,0.029020299087278545,7.0,0.0,14.63181788856367,0.7438173294067383,0.0,0.0,0.0
POV_L05_ALWAYS,5,16,0.0,0.0,0.08508046330116137,0.0,0.0,0.0,0.7500924931690182,0.9387162628329218,0.4464170577496258,0.012969071448904357,12.969071448904357,2581.277196222698,0.42358049046631285,1.1273129719527357,1.0565831999992952,0.04911961598554626,0.9262944138608873,0.10197337705176324,7.0,0.0,29.025016348508483,2.2360990047454834,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,16,0.0,0.0,0.13864794448384188,0.0,0.0,0.0,1.0489574268463668,1.037408432038241,0.6195173129905673,0.02186732399069946,21.86732399069946,5728.148375673126,0.09788584538265027,1.3723024385729343,0.856447517988272,0.04892107908381149,0.7418779419967905,0.0837220199755393,5.0,0.0,21.177638501524612,0.20634788274765015,0.0,0.7142857142857143,0.0
POV_L025_ADAPTIVE,5,16,0.0,0.0,0.1388513144753684,0.0,0.0,0.0,1.0589569281620494,1.0560964975209752,0.6362074216918328,0.020637564179017076,20.637564179017076,5343.538307350572,0.09471506887200035,1.389760873733887,0.7629408229840919,0.048248411039821804,0.6496018711477518,0.07390378194395453,5.0,0.0,19.348243636856914,0.10122107714414597,0.0,0.7142857142857143,0.0
GOAL_AWARE_FINAL_PROJECTION,5,16,1.0,0.0,-0.050077887843093666,0.0,0.0,0.0,0.5321164441882301,1.5509229453264262,0.644015864140727,0.020863578119149156,20.863578119149157,390.97942351223855,0.7946494973808295,1.6105977076164883,0.1740955809946172,0.043776303937193006,0.09315994498319924,0.010645448986906558,1.0,0.0,4.317696083636244,4.3176960945129395,0.0,0.0,0.0
PLAIN_FM,5,17,0.0,0.0,0.12144912194861254,0.0,0.0,0.0,1.0258935880358655,1.11435410123244,0.669572049098134,0.02916878576394044,29.16878576394044,8014.121242484506,0.08853324717557644,1.3873034648345668,0.07096257497323677,0.044844610965810716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,17,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.1238273949623994,0.713231930819339,0.3374292490557083,0.0025941728434757394,2.5941728434757394,34.56098004184227,0.11254296268234432,1.503499783306567,0.19039662601426244,0.04803658294258639,0.03929641790455207,0.029204753984231502,7.0,0.0,12.569998021495357,0.6261677742004395,0.0,0.0,0.0
POV_L05_ALWAYS,5,17,0.0,0.0,0.07701884097448025,0.0,0.0,0.0,0.7428370049202282,0.9436552271282515,0.45619371917564955,0.012521438508246163,12.521438508246163,2477.1110516270232,0.41312111234780535,1.1099459490488623,1.1540383149986155,0.04965713695855811,1.023268164950423,0.1135322759510018,7.0,0.0,27.195724196331483,2.2696311473846436,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,17,0.0,0.0,0.11968943366871432,0.0,0.0,0.0,1.0100374638621201,1.0642213212377376,0.6475474242253995,0.026221080542408792,26.221080542408796,7144.720355977173,0.07872736831248082,1.3555429535600598,0.9500617029843852,0.04902643198147416,0.8355476899305359,0.0921143478481099,5.0,0.0,19.208704347030896,0.18061953783035278,0.0,0.7142857142857143,0.0
POV_L025_ADAPTIVE,5,17,0.0,0.0,0.1198725688755452,0.0,0.0,0.0,1.0067840092901355,1.0588699858736381,0.6430657414868693,0.026518639180015846,26.518639180015846,7286.137122266024,0.07816184917846161,1.3466568481125445,1.0489055460202508,0.04875342402374372,0.9269355980795808,0.10152475308859721,6.0,0.0,24.270749709793524,0.21104277670383453,0.0,0.8571428571428571,0.0
GOAL_AWARE_FINAL_PROJECTION,5,17,1.0,0.0,-0.03717699333723655,1.1642945185741382e-07,0.0,0.0,0.5611722969262041,1.504692783694016,0.5899258712901909,0.021358358071926042,21.358358071926048,409.4469846267071,0.7637294623792663,1.5497473621480107,0.1740194679587148,0.04402441211277619,0.09280643600504845,0.010501255048438907,1.0,0.0,4.24685028330857,4.246850490570068,0.0,0.0,0.0
PLAIN_FM,5,18,0.0,0.0,0.13636715478625072,0.0,0.0,0.0,1.0539572210563113,1.056125524813487,0.628518225381057,0.022638772103336535,22.638772103336535,6113.155845956975,0.08842161031262774,1.3979164465335794,0.07071668800199404,0.04471180896507576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
ORIGINAL_SAFEFLOWMPC,5,18,0.0,0.0,0.17151232322352336,0.0,0.0,0.0,1.124838547435585,0.7115521518742279,0.3389711813966362,0.002593331800994747,2.593331800994747,34.83830821844336,0.1126196816987705,1.5087093203711939,0.18970662902574986,0.04765940603101626,0.03907682100543752,0.029112631862517446,7.0,0.0,13.993704645244865,0.6523064374923706,0.0,0.0,0.0
POV_L05_ALWAYS,5,18,0.0,0.0,0.0843228796735151,0.0,0.0,0.0,0.7428663359975041,0.9225102445423601,0.43967068115631897,0.01162553619065232,11.62553619065232,2265.843306325532,0.41479659789188017,1.1279774336999446,1.1492033260292374,0.04938412207411602,1.0190145330270752,0.11357358802342787,7.0,0.0,24.98465465263478,2.2914085388183594,0.0,0.0,0.0
POV_L05_ADAPTIVE,5,18,0.0,0.0,0.13014486444530848,0.0,0.0,0.0,1.0102873332601763,0.9799987166057261,0.5637790257713842,0.030633152450513457,30.633152450513457,8792.30701956555,0.10728839978816415,1.3090317354738936,1.0569450039765798,0.04993226192891598,0.933012466004584,0.10401203797664493,6.0,0.0,21.1357990963428,0.4240974485874176,0.0,0.8571428571428571,0.0
POV_L025_ADAPTIVE,5,18,0.0,0.0,0.1342072367766707,0.0,0.0,0.0,1.0325512139277304,1.0120270958935866,0.5991528949027028,0.02303150972838086,23.03150972838086,6316.8544780335615,0.08345765635981628,1.357140008294491,1.1408859569928609,0.04890776803949848,1.018673914077226,0.11199648707406595,6.0,0.0,21.041547442750215,0.20557577908039093,0.0,0.8571428571428571,0.0
