method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,trajectory_distortion_vs_plain,projection_failure_rate
PLAIN_FM,1,19,0.0,0.0,0.03368940490523259,0.0,0.0,1.337738037109375,0.4358257826107487,2.197242920512959,1.0899039095089404,0.047875777465928374,47.87577746592837,9062.261723915026,0.12564487361546678,1.763017756407039,0.0696214140043594,0.043790454918053,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,19,0.0,0.0,0.03768886781393749,0.0,0.0,0.0,0.27920655119847987,1.592559293682902,0.9381697674225068,0.018931950122064833,18.93195012206483,1946.5967431236295,0.39622472485836047,2.029571087528158,1.3420747990021482,0.049095468944869936,1.212770652025938,0.12995835690526292,7.0,0.0,20.35299979485112,1.3775464296340942,0.0
YFLOW_MAIN_PORT,1,19,0.0,0.0,0.026806141120758215,0.0,0.0,0.0,0.2267465925533731,1.3254818424419372,0.8014549533387668,0.00968641219067298,9.68641219067298,313.36093288918113,0.36957379669377977,2.0092704839979767,0.5597751089953817,0.04717836302006617,0.462158085021656,0.048652307013981044,3.0,0.0,3.20430630016875,1.1719237565994263,0.0
GOAL_AWARE_FINAL_PROJECTION,1,19,0.0,0.0,0.01165528995722706,0.0,0.0,0.0,0.3349797810794547,1.2602656624416273,0.7331637944553697,0.012847327503905603,12.847327503905603,392.0521826358936,0.7114374753863544,2.5055591231388963,0.17509040504228324,0.04420689900871366,0.09375697799259797,0.01075611897977069,1.0,0.0,2.9290842396774623,2.929084300994873,0.0
PLAIN_FM,1,20,0.0,0.0,0.025174255449216643,0.0,0.0,1.5487585961818695,0.473402877732095,2.139722523520211,1.0474608203261795,0.04302170866774675,43.02170866774676,9634.078161211324,0.10366070761177731,1.7887781281407253,0.07019945798674598,0.044304190028924495,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,20,0.0,0.0,0.03272759047570445,0.0,0.0,0.0,0.3195965474737073,1.4879020502413165,0.8763506497028622,0.015292832741031548,15.29283274103155,2223.425670805179,0.4223477473731975,2.1253268829010916,1.4392350160051137,0.0502001759596169,1.3082944680354558,0.14385721506550908,7.0,0.0,20.368350646099827,1.6569753885269165,0.0
YFLOW_MAIN_PORT,1,20,0.0,0.0,0.026874362490961534,0.0,0.0,0.0,0.23199651255309256,1.3359290604075527,0.7790049761869335,0.009595193651368933,9.595193651368934,307.5467776647092,0.3532158565639658,2.0314784934336445,0.5643043940071948,0.04709740000544116,0.46668008802225813,0.05218239699024707,3.0,0.0,3.3220737695829037,1.2047563791275024,0.0
GOAL_AWARE_FINAL_PROJECTION,1,20,0.0,0.0,0.025567152293388837,0.0,0.0,0.0,0.338745525361687,1.1078814523831244,0.6450999927565222,0.008174712668736817,8.174712668736817,298.94823649962984,0.6790398220603584,2.624742088709269,0.17505370499566197,0.04436443105805665,0.09365558600984514,0.01069042697781697,1.0,0.0,2.874240328814315,2.8742401599884033,0.0
PLAIN_FM,1,21,0.0,0.0,0.02572566216910016,0.0,0.0,0.6092910468578339,0.474717250058616,2.174961817319433,1.0953510561099187,0.04220527782082778,42.20527782082778,9100.055364443982,0.0988673328269742,1.743295795137572,0.07125081500271335,0.04484714107820764,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,21,0.0,0.0,0.03311244554858167,0.0,0.0,0.0,0.2871772887231059,1.6770175130898328,0.969038169554964,0.01930993032025663,19.30993032025663,2266.893315011509,0.3803899817524813,1.8611325132520837,1.063424666004721,0.049225103051867336,0.9339279019623064,0.10437246598303318,7.0,0.0,17.10757910695443,1.4412496089935303,0.0
YFLOW_MAIN_PORT,1,21,0.0,0.0,0.031180142995531457,0.0,0.0,0.0,0.2397968527192094,1.3191872404318155,0.7744791155744086,0.008892140762941887,8.892140762941887,277.8323706928227,0.34544461009585126,1.9929511519278766,0.37603575899265707,0.045728216937277466,0.2800794850336388,0.03144301596330479,3.0,0.0,3.216329131325506,1.1956944465637207,0.0
GOAL_AWARE_FINAL_PROJECTION,1,21,0.0,0.0,0.024266431640639324,0.0,0.0,0.0,0.3501368820587883,1.1512634787057296,0.6831680868736849,0.008699227569241685,8.699227569241685,306.99616363323304,0.6650403103950521,2.628784797049139,0.1745028409641236,0.04383015999337658,0.09355180303100497,0.01058619498508051,1.0,0.0,2.851538829409599,2.85153865814209,0.0
PLAIN_FM,1,22,0.0,0.0,0.02684347812554594,0.0,0.0,1.637328863143921,0.48833057648156974,2.201149774280679,1.0889930032336481,0.04705209085676362,47.05209085676363,9363.767593466058,0.08885099003485437,1.7822159247956313,0.0698842600104399,0.0438814900116995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,22,0.0,0.0,0.03413878082051419,0.0,0.0,0.0,0.2908981796202077,1.7451127387159342,0.9896677057403406,0.022046699905366007,22.046699905366008,2575.7460833470523,0.36312851217195685,1.824270564746505,1.0644352140370756,0.04896767600439489,0.934960170998238,0.10493787005543709,7.0,0.0,17.502488288395135,1.4247374534606934,0.0
YFLOW_MAIN_PORT,1,22,0.0,0.0,0.0214537201465715,0.0,0.0,0.0,0.1840218600607459,1.6132048812929212,0.9489440756710185,0.02431522293799697,24.315222937996968,659.9063275762027,0.3211137017478026,1.9526977131223608,0.3748498509521596,0.04596040101023391,0.27871559298364446,0.03164679394103587,3.0,0.0,3.408000935303195,1.1508457660675049,0.0
GOAL_AWARE_FINAL_PROJECTION,1,22,0.0,0.0,0.011948151853396927,0.0,0.0,0.0,0.2876179621414016,1.5836908211337641,0.8512714511911743,0.020852210524640036,20.85221052464004,542.0071759958844,0.6612016824622491,1.853838268578355,0.1736946509918198,0.04360348201589659,0.09311992302536964,0.010697557998355478,1.0,0.0,2.7738341478722885,2.773834228515625,0.0
PLAIN_FM,1,23,0.0,0.0,0.033717601322484525,0.0,0.0,0.6524515151977539,0.4496358595394562,2.192116583534929,1.086337016626649,0.044532717689868384,44.532717689868385,9342.861610783335,0.11461617436117627,1.771722101555958,0.06956217304104939,0.043668783036991954,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,23,0.0,0.0,0.03784619293180497,0.0,0.0,0.0,0.3232211245041146,1.4468677949942013,0.8517229181594799,0.014402890956598746,14.402890956598748,1945.0010250770863,0.44849440476404795,2.3693711057535953,1.2466805310104974,0.04922214202815667,1.1171358360443264,0.12410128890769556,7.0,0.0,19.18619170533936,1.8492716550827026,0.0
YFLOW_MAIN_PORT,1,23,0.0,0.0,0.023751274653565996,0.0,0.0,0.0,0.2061753754682022,1.4199254121434608,0.8768137556809026,0.01431324395581985,14.31324395581985,367.80972845827546,0.3509708734590512,1.9910928292709396,0.3780168200028129,0.0482763210311532,0.2791171120479703,0.031931139936205,3.0,0.0,3.463622933590522,1.1276127099990845,0.0
GOAL_AWARE_FINAL_PROJECTION,1,23,1.0,0.0,-0.0013900815724193633,0.0,0.0,0.0,0.1683245036335286,1.5699616376347387,1.0436133153070901,0.027322865186261095,27.322865186261097,734.4546651431474,0.5066650408010244,2.339215975654586,0.2662097790162079,0.04396420903503895,0.18525514099746943,0.018962305039167404,1.0,0.0,1.9090049376304143,1.9090049266815186,0.0
PLAIN_FM,1,24,0.0,0.0,0.021067172536931633,0.0,0.0,0.5594921112060547,0.47285908483409234,2.2248240274325353,1.1143655083493162,0.04349999690693543,43.49999690693543,8408.815201108655,0.0980590021640727,1.7795991456470437,0.0701825880096294,0.04436370002804324,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,24,0.0,0.0,0.031139250906704385,0.0,0.0,0.0,0.31657528295795645,1.4415566385437026,0.8861540210949288,0.01295407115868552,12.95407115868552,1582.0949320023644,0.38640420539707593,2.2491547348874867,1.4306357029709034,0.050181237049400806,1.299524431116879,0.13747244590194896,7.0,0.0,18.988632744599407,1.500497817993164,0.0
YFLOW_MAIN_PORT,1,24,0.0,0.0,0.03259444975415127,0.0,0.0,0.0,0.21968433681461774,1.3729380411448933,0.8542555358074397,0.012519607126869465,12.519607126869467,313.8836033102214,0.3621176876453336,1.9939666301943946,0.46984017099021,0.04621415998553857,0.3732050789985806,0.040453312976751477,3.0,0.0,3.3825586553217155,1.2758139371871948,0.0
GOAL_AWARE_FINAL_PROJECTION,1,24,0.0,0.0,0.02668732606085278,0.0,0.0,0.0,0.3741423830010439,1.2022898318869193,0.6206652617004862,0.010229099475260739,10.229099475260739,320.8490654751372,0.7775809979475776,2.794916889122658,0.17459629400400445,0.04399031202774495,0.09359339502407238,0.010522892989683896,1.0,0.0,3.3999704223501097,3.399970531463623,0.0
PLAIN_FM,1,25,0.0,0.0,0.019213368070447545,0.0,0.0,0.8879226446151733,0.5170006561536735,2.2009472159535526,1.0864953920905063,0.04572146859973546,45.72146859973546,9807.471463024776,0.08090501678939765,1.7935300838345398,0.069981953012757,0.04411090299254283,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,25,0.0,0.0,0.03033513909667146,0.0,0.0,0.0,0.3702005991182822,1.5296041230980133,0.8949753379720102,0.016325916893977332,16.325916893977332,2018.8617699234082,0.39396631218049133,2.0612417749939014,1.1562084089964628,0.04850531602278352,1.0271642450243235,0.11179568007355556,7.0,0.0,21.320414957006115,1.5850398540496826,0.0
YFLOW_MAIN_PORT,1,25,0.0,0.0,0.020773867529969972,0.0,0.0,0.0,0.20716722594684434,1.496838460720922,0.9104025974674806,0.017919467420181606,17.919467420181604,467.8012981092924,0.32549684426669484,1.9819428831918025,0.37599619099637493,0.04550847189966589,0.28022099199006334,0.03156145993852988,3.0,0.0,3.88429204071869,1.1894208192825317,0.0
GOAL_AWARE_FINAL_PROJECTION,1,25,0.0,0.0,0.015599461089077421,0.0,0.0,0.0,0.3568280568409085,1.3768013990492431,0.7271847361057577,0.013486561934070274,13.486561934070274,341.59766824268803,0.6580103448700416,2.1307912931746174,0.1749472030205652,0.043746475013904274,0.0940357759827748,0.011202670983038843,1.0,0.0,2.7536146021094883,2.753614664077759,0.0
PLAIN_FM,1,26,0.0,0.0,0.030045835384761743,0.0,0.0,1.6082477569580078,0.4760023694648741,2.204524409116786,1.0974611746755858,0.04433544064565013,44.335440645650124,9221.395116203366,0.11386908222962389,1.7865160932312574,0.07090792700182647,0.044501342927105725,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,26,0.0,0.0,0.03633972026100224,0.0,0.0,0.0,0.32460760630701685,1.477053416978813,0.8803761083824513,0.016302254850363518,16.302254850363518,2238.9411468968224,0.4174264787144676,2.308543439482826,1.7277014530263841,0.04954079200979322,1.5971005609608255,0.17812099296133965,7.0,0.0,27.39711796427873,1.7039541006088257,0.0
YFLOW_MAIN_PORT,1,26,0.0,0.0,0.01881083338734768,0.0,0.0,0.0,0.17756295540843592,1.5724638488517428,0.9377490918071223,0.020853516492250056,20.853516492250055,546.1127500711881,0.3371777192497448,1.9567594810094007,0.47129891003714874,0.046574175998102874,0.37422182800946757,0.04191875993274152,3.0,0.0,3.232797511881329,1.1026694774627686,0.0
GOAL_AWARE_FINAL_PROJECTION,1,26,0.0,0.0,0.02495030842783079,0.0,0.0,0.0,0.30802769248838724,1.122806481148232,0.6582615022088562,0.007364734239510007,7.364734239510007,239.6295477194776,0.6641186327473977,2.688443500936457,0.17328319296939299,0.043773168057668954,0.0928217860055156,0.01054493396077305,1.0,0.0,2.817771916020037,2.8177719116210938,0.0
PLAIN_FM,1,27,0.0,0.0,0.018482866377103557,0.0,0.0,1.6641762852668762,0.4693086044968646,2.1938823598850448,1.1002259438394455,0.0468096757360215,46.8096757360215,10411.700958266023,0.11419166989668161,1.7510120128611526,0.06950875197071582,0.04385502991499379,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,27,0.0,0.0,0.029664382092442654,0.0,0.0,0.0,0.30915496628030525,1.475024764125609,0.8872077162481897,0.014664120709689588,14.664120709689588,1953.0552980436155,0.4131407711250767,2.2167061474776277,1.2350450800149702,0.04901853791670874,1.1068478969391435,0.12178304203553125,7.0,0.0,19.02102706669024,1.6551512479782104,0.0
YFLOW_MAIN_PORT,1,27,0.0,0.0,0.020523405267159456,0.0,0.0,0.0,0.18550609712411298,1.534528353803843,0.9065640139487604,0.01849072716535085,18.490727165350854,479.64172951943823,0.3436101292925069,1.9332513578656796,0.47090712102362886,0.04642712295753881,0.37434168200707063,0.04313317098421976,3.0,0.0,3.2884425785476292,1.1306232213974,0.0
GOAL_AWARE_FINAL_PROJECTION,1,27,0.0,0.0,0.023212589523563268,0.0,0.0,0.0,0.332156274277847,1.1671269248895728,0.6597722866190989,0.00942764764455184,9.42764764455184,282.8170101945915,0.7106854957651745,2.693607127030402,0.17488067300291732,0.04439671209547669,0.09340200101723894,0.010693817981518805,1.0,0.0,3.0640592696595914,3.064059257507324,0.0
PLAIN_FM,1,28,0.0,0.0,0.021932994848910148,0.0,0.0,0.34973442554473877,0.4702202180396678,2.1491392479405538,1.0836799769642642,0.04121412191867977,41.21412191867977,8773.898963769198,0.11458901671271966,1.823377815390226,0.07011764700291678,0.04423268907703459,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,28,0.0,0.0,0.0314845481998845,0.0,0.0,0.0,0.22742204406090247,1.7021220996697395,1.0268027686236303,0.021568351854057477,21.56835185405748,2284.083350841515,0.362854422066893,2.0221060659188623,1.2400109879672527,0.04990785906556994,1.1103721769759431,0.11990765196969733,7.0,0.0,18.705622950884568,1.2328579425811768,0.0
YFLOW_MAIN_PORT,1,28,0.0,0.0,0.021800830106582278,0.0,0.0,0.0,0.17821145807664193,1.5903137858646759,0.9348636200570947,0.022493802950371136,22.493802950371137,596.9058898610728,0.3379436711563524,1.9585774865672547,0.5596518270322122,0.04642113298177719,0.46277214906876907,0.04716181202093139,3.0,0.0,3.195326562276744,1.0946083068847656,0.0
GOAL_AWARE_FINAL_PROJECTION,1,28,0.0,0.0,0.009726275638383089,0.0,0.0,0.0,0.24130047480964867,1.487555739166082,0.8914027947700325,0.020172359099168702,20.172359099168702,549.8146942718662,0.6120587368758155,2.000188144930951,0.17410522402497008,0.043623844045214355,0.09342111099977046,0.010555514018051326,1.0,0.0,2.364084734973785,2.3640847206115723,0.0
PLAIN_FM,1,29,0.0,0.0,0.027048427446923096,0.0,0.0,1.3145756721496582,0.4641688106142072,2.2390250674711196,1.139028735361056,0.0691123741257755,69.1123741257755,17884.515392862504,0.10860714446380587,1.776553206082437,0.06967651599552482,0.0436983720283024,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,29,0.0,0.0,0.027946196468372528,0.0,0.0,0.5897951126098633,0.35799477722215034,1.6530006656902239,1.0154173541910718,0.030126919822759946,30.126919822759945,5808.276250517363,0.4357303993661171,2.477682111126293,1.6076485340017825,0.048020304064266384,1.4792587360134348,0.15711216896306723,7.0,0.0,23.311978003329717,1.8035863637924194,0.0
YFLOW_MAIN_PORT,1,29,0.0,0.0,0.030457888088003468,0.0,0.0,0.0,0.2641306087924582,1.4342105398373366,0.7873402427670174,0.0143871555112349,14.387155511234903,387.8097756899887,0.32328377056834723,1.937282486277171,0.7454216240439564,0.04552712105214596,0.649360737123061,0.07041864492930472,3.0,0.0,2.8873148252572545,1.0686708688735962,0.0
GOAL_AWARE_FINAL_PROJECTION,1,29,0.0,0.0,0.026022532225117856,0.0,0.0,0.0,0.350887536892806,1.7265266768403813,0.7618918135054771,0.021078402947330613,21.078402947330616,493.9222957801651,0.6022862411803176,1.7121335900785208,0.266916171007324,0.04370212403591722,0.18607444397639483,0.02066025702515617,1.0,0.0,2.377633805060199,2.377633810043335,0.0
PLAIN_FM,1,30,0.0,0.0,0.025583165720861,0.0,0.0,0.893862247467041,0.4628605688839572,2.1546714850510673,1.103839782372257,0.049759134479488897,49.7591344794889,11580.398922183784,0.12117763511579459,1.7586941960324907,0.0697169280028902,0.04375190695282072,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,30,0.0,0.0,0.03346246534719849,0.0,0.0,0.0,0.34007732958750203,1.3337458053209494,0.8290773700521092,0.014798632318682392,14.798632318682392,2592.581037856334,0.4870501269702285,2.37774450938278,1.6075614880537614,0.047720777976792306,1.4794037420069799,0.15687580406665802,7.0,0.0,32.755227878316845,2.0352537631988525,0.0
YFLOW_MAIN_PORT,1,30,0.0,0.0,0.031070151202949328,0.0,0.0,0.0,0.21836879261515954,1.3591736703910955,0.8635803798601329,0.011693485236413535,11.693485236413537,275.0029220733481,0.35915652666233255,2.039744849631751,0.46556106000207365,0.04540590610122308,0.36977568903239444,0.039144771930295974,3.0,0.0,3.3502699905691458,1.1541798114776611,0.0
GOAL_AWARE_FINAL_PROJECTION,1,30,1.0,0.0,-0.00035344039595582716,0.0,0.0,0.0,0.33811661852904035,1.083751574049342,0.5590029000745619,0.005967206136141989,5.967206136141989,220.23062827720707,0.7725664339288827,2.85657598444303,0.1743609010009095,0.04362066212343052,0.09334417001809925,0.01056810497539118,1.0,0.0,3.4188925686530416,3.4188926219940186,0.0
PLAIN_FM,1,31,0.0,0.0,0.01621748533335919,0.0,0.0,0.09014725685119629,0.5021679172131399,2.224438073340549,1.122578382751641,0.04297012867471117,42.97012867471118,8883.556242357345,0.10155686070342113,1.7391010778359035,0.07019383000442758,0.043972001993097365,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,1,31,0.0,0.0,0.031697987626657265,0.0,0.0,0.0,0.29721787951539874,1.7305269698938002,0.9683107571420185,0.019484052551500985,19.484052551500987,1984.774187588223,0.3611450759676151,1.7854641687587443,1.1521634440287016,0.047609363100491464,1.0239024991169572,0.11190063401591033,7.0,0.0,17.798533282280435,1.3469576835632324,0.0
YFLOW_MAIN_PORT,1,31,0.0,0.0,0.01795957928413297,0.0,0.0,0.0,0.19243536735298564,1.5411367542647287,0.9147100489234812,0.020400245261739593,20.400245261739595,576.2040830723635,0.3326942521963202,1.9421337916465877,0.3747869760263711,0.04525232606101781,0.27927249093772843,0.03121927403844893,3.0,0.0,4.076441587885662,1.1563727855682373,0.0
GOAL_AWARE_FINAL_PROJECTION,1,31,0.0,0.0,0.011466929544654628,0.0,0.0,0.0,0.28724068981501455,1.4373254545406182,0.7452823397796232,0.01780481635251352,17.80481635251352,495.2673549498243,0.6614208483891518,1.9927550721570597,0.1746805990114808,0.04404086305294186,0.09332911000819877,0.010464382998179644,1.0,0.0,2.7198473530571823,2.7198474407196045,0.0
PLAIN_FM,2,0,0.0,0.0,0.07063500264935187,0.0,0.24900690879821763,1.6420197486877441,0.38667434017866437,2.741716419869809,1.0881062386334261,0.043845507181279664,43.84550718127966,10936.150125620014,0.07600424416150182,1.4058240343605954,0.06970441801240668,0.04362803394906223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,2,0,0.0,0.0,0.05808414290630194,0.0,0.0,0.0,0.3502684124449111,1.9742346441790795,1.0522791054007874,0.018444645131888926,18.44464513188893,3486.2010979976435,0.45722816688717627,2.1921648161702816,1.4205517549999058,0.048009732097852975,1.291948312020395,0.14395183802116662,7.0,0.0,23.234689708851544,2.322154998779297,0.0
YFLOW_MAIN_PORT,2,0,0.0,0.0,0.06461587253489412,0.0,0.0018687662124632354,0.0,0.32840066880234203,2.24616123485624,1.0439146040395473,0.022926420556381014,22.926420556381014,421.1992297146794,0.1973726018290274,1.7420603582510314,0.4651664329576306,0.045234586112201214,0.3691274350276217,0.041641812946181744,3.0,0.0,2.993229567532709,0.9254146218299866,0.0
GOAL_AWARE_FINAL_PROJECTION,2,0,1.0,0.0,-0.018376439926713832,0.0,0.0,0.0,0.4663263263538333,2.158727332949414,1.2620702715022492,0.022571871884841777,22.57187188484178,385.0062008089239,0.707267877557856,2.6319980058681716,0.17366792395478114,0.04371370596345514,0.09246310900198296,0.010454081988427788,1.0,0.0,3.5898879024462174,3.589887857437134,0.0
PLAIN_FM,2,1,0.0,0.0,0.07867420918136576,0.0,0.2930609997749327,0.824434757232666,0.4082772611323893,2.7891983185732547,1.0986763179926644,0.052024802551934535,52.02480255193453,13903.682651939622,0.07573738829964675,1.398930345084276,0.06983499100897461,0.043707784032449126,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,2,1,0.0,0.0,0.046839512775997225,0.0,0.0,0.0,0.3521346250255718,2.122303357890144,1.0510909999717417,0.019521710110849577,19.52171011084958,4049.1436430413423,0.3110609203438375,1.9531801360232839,1.6979996449663304,0.04796953301411122,1.5688853980391286,0.17199591390090063,7.0,0.0,19.59302234994121,1.7058411836624146,0.0
YFLOW_MAIN_PORT,2,1,0.0,0.0,0.04601479745967435,0.0,0.0,0.0,0.33940338149083293,2.233542811593491,1.075329477830156,0.019251273764839177,19.251273764839176,326.09881722700516,0.18232238583142285,1.7419927795632917,0.5421317240106873,0.047915872011799365,0.4444962950074114,0.04689162492286414,3.0,0.0,2.896518171425736,0.9932419061660767,0.0
GOAL_AWARE_FINAL_PROJECTION,2,1,0.0,0.0,0.002393086228729177,0.0,0.0,0.0,0.3501237258625689,1.822720007294587,1.1661645061314334,0.012727828035870914,12.727828035870914,296.4522919572943,0.6010259625263794,2.5329177086535055,0.16832894005347043,0.04296939802588895,0.08958465594332665,0.01036204001866281,1.0,0.0,3.136072243871523,3.1360723972320557,0.0
PLAIN_FM,2,2,0.0,0.0,0.073461331642429,0.0,0.21072284545898423,1.051117181777954,0.3830290054511082,2.7325022650759236,1.0918351900714096,0.04390445708546087,43.90445708546087,11270.671165589352,0.09093122565080956,1.4084843845343251,0.06804952694801614,0.042898998130112886,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,2,2,0.0,0.0,0.04864855178137466,0.0,0.0,0.0,0.3427813534895964,2.158670055307283,1.092500645076668,0.02071829015939386,20.71829015939386,3363.7861115500377,0.3396030878536319,1.9776898031934762,1.4564706020173617,0.04911189101403579,1.329809535003733,0.14151418895926327,7.0,0.0,23.37557330636793,1.8102126121520996,0.0
YFLOW_MAIN_PORT,2,2,0.0,0.0,0.04716392028147352,0.0,0.0,0.0,0.33796041464073795,2.2231951280674283,1.0583882051926619,0.020873617526736804,20.873617526736805,355.2633420899972,0.18947556355632275,1.7515765957281078,0.541359486989677,0.044897517014760524,0.44730595796136186,0.046740791061893106,3.0,0.0,2.9000992306550777,0.9594314098358154,0.0
GOAL_AWARE_FINAL_PROJECTION,2,2,0.0,0.0,0.01451440910624946,0.0,0.0,0.0,0.33884325366381574,1.6367985153478233,1.1278262987442331,0.00918264278841363,9.18264278841363,237.9344366762126,0.692966606443272,2.7698418607486737,0.17375724797602743,0.04427181894425303,0.09264927299227566,0.010710989008657634,1.0,0.0,3.5932824937173704,3.593282461166382,0.0
PLAIN_FM,2,3,0.0,0.0,0.0729750039323545,0.0,0.09039328660964951,1.4463138580322266,0.39751031849516066,2.74281771153341,1.084484567743404,0.04796557420672387,47.96557420672387,13040.93696348554,0.07130108982856201,1.4218841850763118,0.07011362799676135,0.04424493806436658,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,2,3,0.0,0.0,0.04767760183896412,0.0,0.0,0.0,0.34975898006128625,2.048099278764383,1.0455370803150716,0.02166717510929078,21.66717510929078,5007.043298160246,0.3300245155014122,2.0121867373266236,1.4199873799807392,0.05167470593005419,1.2874474269920029,0.1450760390725918,7.0,0.0,23.66313144455163,1.7021276950836182,0.0
YFLOW_MAIN_PORT,2,3,0.0,0.0,0.057386435143789244,0.0,0.0,0.0,0.33503890863279945,2.1933997288187808,1.0564087256608892,0.019497933036338365,19.497933036338367,360.7120560753922,0.203303706821306,1.7700855820442192,0.466194431995973,0.04627894004806876,0.36983751598745584,0.04228232998866588,3.0,0.0,3.4129523225639216,1.0300763845443726,0.0
GOAL_AWARE_FINAL_PROJECTION,2,3,0.0,0.0,0.023635285979380083,0.0,0.0,0.0,0.34756812270278553,1.6832176989747183,1.1367742303970865,0.011076193303111381,11.076193303111381,248.17461837933763,0.7110251680759841,2.720087984524714,0.17379940900718793,0.04421515791909769,0.09249911998631433,0.010674867953639477,1.0,0.0,3.604160345320391,3.6041603088378906,0.0
PLAIN_FM,2,4,0.0,0.0,0.0753589246552983,0.0,0.3100220974922179,1.82869553565979,0.3765252792696506,2.77450673323758,1.072789104716427,0.06458938031655194,64.58938031655195,18705.999689074186,0.09428879606748837,1.3853208631081062,0.06998130498686805,0.044099196849856526,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,2,4,0.0,0.0,0.054239239769358946,0.0,0.0,0.0,0.33494030548557363,2.0155699682642707,1.048307780137304,0.018952781741916613,18.952781741916613,3974.795795735852,0.3653479730366629,2.0643109350006013,1.5151927820406854,0.05062539002392441,1.3840756829595193,0.15319490112597123,7.0,0.0,24.3290367690014,1.9967106580734253,0.0
YFLOW_MAIN_PORT,2,4,0.0,0.0,0.043120866055564644,0.0,0.0,0.0,0.36517217628439713,2.1346807629911484,1.0367680217074824,0.016562312297389324,16.562312297389322,319.15682745291105,0.2149393282597976,1.8120940567563253,0.5604435469722375,0.0467536521027796,0.4634093219647184,0.053403188998345286,3.0,0.0,3.5536640041635623,1.1727931499481201,0.0
GOAL_AWARE_FINAL_PROJECTION,2,4,0.0,0.0,0.006479458660191756,0.0,0.0,0.0,0.34101037038876775,1.7371107458705433,1.1252350828442887,0.01188896258471317,11.88896258471317,240.6091706188107,0.6199038914906003,2.5602544058939767,0.17359542398480698,0.044240879942663014,0.09242923802230507,0.010677298007067293,1.0,0.0,3.2336847519243714,3.233684778213501,0.0
PLAIN_FM,2,5,0.0,0.0,0.07279547759186845,0.0,0.44455961551666245,1.3078880310058594,0.3993872415493868,2.783114070961412,1.0856798920562498,0.05944193150598043,59.44193150598043,15792.521524302572,0.08231205590001313,1.3902099895889866,0.06996943498961627,0.0441547071095556,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,2,5,0.0,0.0,0.053855935249842043,0.0,0.0,0.0,0.3507183257162864,2.091425484805801,1.042786403951915,0.024465318852311846,24.465318852311846,5408.577742173825,0.33820376803532265,1.9985706687271187,1.505256177042611,0.049429379985667765,1.376246391038876,0.15203107899287716,7.0,0.0,23.57665480082308,1.8116998672485352,0.0
YFLOW_MAIN_PORT,2,5,0.0,0.0,0.06101059878884711,0.0,0.0,0.0,0.3364960355225422,2.227741878658932,1.0355438873517409,0.020973616325933954,20.973616325933953,377.18132377231007,0.1893864130919563,1.7506527262187934,0.5631880770088173,0.04655669798376039,0.4663641970255412,0.051964732992928475,3.0,0.0,3.8716209133199855,1.0217022895812988,0.0
GOAL_AWARE_FINAL_PROJECTION,2,5,1.0,0.0,-0.01501787679545654,0.0,0.0,0.0,0.40352893576408727,1.9272331328107541,1.1923650697411075,0.01564569838983587,15.645698389835871,263.4639042437214,0.6143314966727131,2.543403685179271,0.1736795770120807,0.04414702806388959,0.09242389799328521,0.01054965500952676,1.0,0.0,3.2072946366518416,3.207294464111328,0.0
PLAIN_FM,2,6,0.0,0.0,0.07927143956467915,0.0,0.1419539865493773,0.7699441909790039,0.4034807353421325,2.7202636889596232,1.1235466859146912,0.04492007983947144,44.92007983947144,11933.42792986858,0.06999074274763119,1.4477037330260478,0.06995950499549508,0.0440001729875803,0.0,0.0,0.0,0.0,0.0,0.0,0.0
