method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,optimizer_latency_sec,trajectory_distortion_vs_plain,projection_failure_rate
L1_REPLACE,0,14,0.0,0.0,0.03603691139642845,0.0,0.0,0.0,0.44343416637401556,2.36067301137881,0.7372842979811184,0.020002152453939742,20.002152453939743,368.88586627171753,0.34160937315547796,1.8902173000097988,0.5813215069938451,0.044348358060233295,0.4591685779741965,0.04784429998835549,3.0,0.0,4.5087903660323985,0.4591685779741965,1.8194911479949951,0.0
L1_NO_REPLACE,0,14,0.0,0.0,0.03161021109918359,0.0,0.0,0.0,0.39097100396079976,2.529737119888676,0.814219315619074,0.031036256409096817,31.036256409096815,597.0954075332338,0.3263693017062871,1.829594467195601,0.4915494410088286,0.04516751202754676,0.3688651989796199,0.03951289190445095,3.0,0.0,4.611173058298197,0.3688651989796199,1.6984000205993652,0.0
L05_REPLACE,0,14,0.0,0.0,0.030771363289753086,0.0,0.0,0.0,0.4306781290604024,2.4462793705530936,0.757592923637963,0.02238051169043904,22.38051169043904,425.5693773645739,0.3441058021186515,1.8490865666446619,0.5817104360321537,0.04516065900679678,0.45914677693508565,0.0479921440128237,3.0,0.0,4.901030045223285,0.45914677693508565,1.7963796854019165,0.0
L05_NO_REPLACE,0,14,0.0,0.0,0.04979014572225886,0.0,0.02446220483779893,0.0,0.43415038833320035,2.7645980019146634,0.7915236505031098,0.021219676277488407,21.219676277488407,2165.2904626833074,0.1902824809204101,1.6313088300493022,0.582317482039798,0.04500452498905361,0.459541998046916,0.04798155400203541,3.0,0.0,4.901030045223285,0.459541998046916,0.9987185001373291,0.0
PLAIN_FM,0,15,0.0,0.0,0.07099371356414787,0.0,0.28241024580001817,1.04286789894104,0.44399104074224555,3.2457227593510094,0.9062841053160228,0.04550298776339942,45.502987763399425,9608.523598733693,0.161204562512827,1.410640902582587,0.06894706701859832,0.04348834604024887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,15,0.0,0.0,0.034911369022456576,0.0,0.0,0.0,0.44887450025177006,2.3626699092627708,0.7404216057994237,0.019673830713530342,19.673830713530347,320.49368666108586,0.3494051087466919,1.8898330833815133,0.5812671939493157,0.044225274003110826,0.45940956397680566,0.047969111998099834,3.0,0.0,4.623442428228991,0.45940956397680566,1.8984990119934082,0.0
L1_NO_REPLACE,0,15,0.0,0.0,0.04735069383868758,0.0,0.004376129913330029,0.0,0.40894610730864045,2.618920484498799,0.8006944235214956,0.03896572003346961,38.96572003346961,883.4300814997158,0.29295792307129337,1.8455126474282688,0.6709575470304117,0.04507838701829314,0.5483227950171567,0.054522946069482714,3.0,0.0,4.5340289097549284,0.5483227950171567,1.628504991531372,0.0
L05_REPLACE,0,15,0.0,0.0,0.04246593035632491,0.0,0.0,0.0,0.4514022174022658,2.3514814732356375,0.7619965229443469,0.018218917304556135,18.218917304556136,321.1414792839034,0.3647744570200464,1.8965613307553397,0.5821911869570613,0.045073297049384564,0.4595411060145125,0.04817595810163766,3.0,0.0,5.078152521728258,0.4595411060145125,1.9646775722503662,0.0
L05_NO_REPLACE,0,15,0.0,0.0,0.04551593087632881,0.0,0.023463921356201123,0.0,0.44748470875090296,2.729114659019067,0.7891230526358034,0.02000094947523967,20.00094947523967,2325.5040791304805,0.18761160520766734,1.645573681157663,0.582228658022359,0.04504856700077653,0.45954973698826507,0.04820608004229143,3.0,0.0,5.078152521728258,0.45954973698826507,1.0784695148468018,0.0
PLAIN_FM,0,16,0.0,0.0,0.06867715632304254,0.0,0.177156489753723,0.41661977767944336,0.4287456098575332,3.2641271188331777,0.8945195399907299,0.038363912317950444,38.363912317950444,7052.389954790783,0.18403995604520557,1.3936387677487476,0.06893574597779661,0.043474056059494615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,16,0.0,0.0,0.0324924603358602,0.0,0.0,0.0,0.40915808331212516,2.4710765111998474,0.7822934906157963,0.026715267187116205,26.715267187116208,481.64533279834615,0.34817331527224193,1.8723379915758316,0.5823604210163467,0.04426830599550158,0.46037561795674264,0.048661941138561815,3.0,0.0,4.921982435710234,0.46037561795674264,1.9340379238128662,0.0
L1_NO_REPLACE,0,16,0.0,0.0,0.033929134026623634,0.0,0.0,0.0,0.41143301061146004,2.475755006578322,0.7809931548900103,0.02712764808260655,27.12764808260655,485.26301658549386,0.3413844539675004,1.8605917178720106,0.5850928630097769,0.04556187894195318,0.46156482002697885,0.04879361396888271,3.0,0.0,4.82516477815343,0.46156482002697885,1.9022586345672607,0.0
L05_REPLACE,0,16,0.0,0.0,0.03358532040798434,0.0,0.0028459843635557647,0.0,0.40834617704704135,2.508544916700186,0.788856106849012,0.02738898911339678,27.388989113396782,511.77362224952424,0.33295729206522884,1.8369399420527082,0.5831106910482049,0.04502576403319836,0.46032302593812346,0.04807010694639757,3.0,0.0,5.071364817430405,0.46032302593812346,1.8458908796310425,0.0
L05_NO_REPLACE,0,16,0.0,0.0,0.04080876854011464,0.0,0.02326593961715684,0.0,0.41338653685770477,2.823558275498188,0.8157723151366997,0.022061825559253928,22.06182555925393,1847.0486579849455,0.18095319328462728,1.6059042828495957,0.5825242040446028,0.04510159697383642,0.45974864094750956,0.04802526399726048,3.0,0.0,5.071364817430405,0.45974864094750956,1.0229936838150024,0.0
PLAIN_FM,0,17,0.0,0.0,0.06344979152423678,0.0,0.26483432617187486,0.858147144317627,0.4411747125904128,3.154291262656695,0.8632335143475767,0.037175329093660614,37.175329093660615,7476.271730054496,0.14676478732675655,1.407868335723604,0.06892083596903831,0.04345819400623441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,17,0.0,0.0,0.029742574126659017,0.0,0.0,0.0,0.4380723972777129,2.3435620951327936,0.7377527578395449,0.01912275629321461,19.12275629321461,323.6522321726957,0.3625596641400237,1.8814198313885842,0.5841284960042685,0.044710176007356495,0.4614314930513501,0.049558696046005934,3.0,0.0,4.568659693548843,0.4614314930513501,1.8322489261627197,0.0
L1_NO_REPLACE,0,17,0.0,0.0,0.034329931581209686,0.0,0.0,0.0,0.42889014882298876,2.4152022855187982,0.7597743769670443,0.02369484219276846,23.694842192768462,390.22291384177015,0.33443691033754536,1.8725343467712656,0.581945908954367,0.04520366108044982,0.45872573199449107,0.04744839109480381,3.0,0.0,4.56731340654389,0.45872573199449107,1.7111902236938477,0.0
L05_REPLACE,0,17,0.0,0.0,0.033529283478564806,0.0,0.0,0.0,0.4024952962708695,2.5117993970988235,0.8017855359267424,0.029289255570340764,29.289255570340767,533.0640060244814,0.3256176550866808,1.8353583333180863,0.5841204260359518,0.04497876489767805,0.4612339380546473,0.04776069999206811,3.0,0.0,4.645897288025045,0.4612339380546473,1.6346683502197266,0.0
L05_NO_REPLACE,0,17,0.0,0.0,0.04582326265537583,0.0,0.03497000198364253,0.0,0.4200444000572975,2.769012767564312,0.8077713545480809,0.024120638276125428,24.120638276125426,2126.415511529212,0.18431329145372446,1.6223982293444277,0.5807830569683574,0.04501823504688218,0.4583472529775463,0.047490288969129324,3.0,0.0,4.645897288025045,0.4583472529775463,0.9008104205131531,0.0
PLAIN_FM,0,18,0.0,0.0,0.07140160264392713,0.0,0.19167498912811265,0.45346736907958984,0.4380958195014154,3.2051829777165004,0.9026434279742913,0.04460979719646874,44.60979719646874,9799.647661475186,0.15392184787559948,1.4470098229610553,0.06875423103338107,0.04333256202517077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,18,0.0,0.0,0.026371333319786812,0.0,0.0,0.0,0.4282891810353604,2.3875598419398796,0.7526637284535038,0.023440783294217723,23.440783294217724,406.8666693915821,0.32704933348181886,1.9567804327473663,0.4928365100058727,0.04410164098953828,0.37129715003538877,0.04166496702237055,3.0,0.0,5.713153744098255,0.37129715003538877,1.8122035264968872,0.0
L1_NO_REPLACE,0,18,0.0,0.0,0.024501714473330452,0.0,0.0,0.0,0.43032478273684277,2.413678112274659,0.7622814851997314,0.02359513912127542,23.595139121275423,406.14395622058373,0.33836662198717493,1.9287551010186823,0.5831751200021245,0.045004664978478104,0.46069507498759776,0.04901117202825844,3.0,0.0,4.791521184297922,0.46069507498759776,1.8440546989440918,0.0
L05_REPLACE,0,18,0.0,0.0,0.03376332027677996,0.0,0.00025795068740830374,0.0,0.39662847958023467,2.571369027765642,0.8192294261343654,0.03208719047119023,32.08719047119023,621.4403544516329,0.3162058236609532,1.8485055211795987,0.5841428649728186,0.04514652898069471,0.4613927719765343,0.049576795019675046,3.0,0.0,4.919704725703494,0.4613927719765343,1.7009247541427612,0.0
L05_NO_REPLACE,0,18,0.0,0.0,0.048241446381801376,0.0,0.025836687946319437,0.0,0.412040651262391,2.821541981897379,0.8329332122112196,0.02582484852660505,25.82484852660505,2620.994726066606,0.17122270922219684,1.642260605085837,0.5836488719796762,0.04504108591936529,0.46087794902268797,0.049500803113915026,3.0,0.0,4.919704725703494,0.46087794902268797,0.9395811557769775,0.0
PLAIN_FM,0,19,0.0,0.0,0.07000662795247797,0.0,0.23133264150619492,3.397620916366577,0.4482918004367699,3.221545166729297,0.8791630803811673,0.057007033081397845,57.00703308139785,10407.71970151035,0.17420580484192721,1.375863987219009,0.06889043399132788,0.04344595497241244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,19,0.0,0.0,0.025631569014371906,0.0,0.0,0.0,0.42181828217999334,2.4155618181704206,0.7720974113335441,0.02250427530125432,22.50427530125432,408.52986266952433,0.35191665500202507,1.9039686962126492,0.582700845960062,0.04427098500309512,0.4608103059581481,0.04902149102417752,3.0,0.0,4.877627798025067,0.4608103059581481,1.956472396850586,0.0
L1_NO_REPLACE,0,19,0.0,0.0,0.02967854639215342,0.0,0.0,0.0,0.42347588222884774,2.3935570194216926,0.7644357180069821,0.021850433644908573,21.850433644908573,368.9269439929088,0.35306697523789343,1.8972140379182743,0.675262653036043,0.045060885953716934,0.5524903910700232,0.057679327903315425,3.0,0.0,5.02596522195526,0.5524903910700232,1.9493156671524048,0.0
L05_REPLACE,0,19,0.0,0.0,0.026370900592975012,1.1642945185741382e-07,0.004241423416137646,0.0,0.36845707786332776,2.6367380109389775,0.8114463177160153,0.03968797000651162,39.68797000651162,880.7697985711501,0.3203664975729355,1.8155230783765082,0.6748228619690053,0.04508799692848697,0.5521715210052207,0.056729351927060634,3.0,0.0,5.011320453074839,0.5521715210052207,1.7183548212051392,0.0
L05_NO_REPLACE,0,19,0.0,0.0,0.05040637093320885,0.0,0.01433656778335557,0.0,0.40981403341377076,2.842496906701126,0.8174395164382642,0.030685206710658997,30.685206710659,2657.9144248449097,0.18463243984083239,1.5835289153793934,0.6742643369943835,0.045055535971187055,0.5516790469991975,0.056886295962613076,3.0,0.0,5.011320453074785,0.5516790469991975,0.9658145308494568,0.0
PLAIN_FM,0,20,0.0,0.0,0.07162984916111693,0.0,0.3706325706481932,1.7930817604064941,0.4516773532939315,3.2371425433779852,0.8636389039188347,0.048348546813383186,48.348546813383194,9949.956706800578,0.1684820301649357,1.4290505795930837,0.06886618304997683,0.043480514956172556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,20,0.0,0.0,0.030593586054656736,0.0,0.0,0.0,0.4054918451753052,2.509216041624407,0.7953396753794532,0.027332927254744236,27.332927254744234,500.96131078272504,0.3277548452749882,1.8645527772674577,0.4936086779925972,0.0442433949210681,0.37171689001843333,0.04183947097044438,3.0,0.0,4.865947243755071,0.37171689001843333,1.8005889654159546,0.0
L1_NO_REPLACE,0,20,0.0,0.0,0.029239332198439154,0.0,0.0,0.0,0.4213941804966775,2.4606997627724416,0.7762553225486138,0.02434766076371042,24.347660763710422,434.20537710565645,0.33305232059966516,1.894231312636969,0.4947063169674948,0.045151750033255666,0.37160389602649957,0.041487242095172405,3.0,0.0,4.868120212008782,0.37160389602649957,1.8402817249298096,0.0
L05_REPLACE,0,20,0.0,0.0,0.03334714634004267,0.0,0.0,0.0,0.4265440025040123,2.4791571831109027,0.769975376692699,0.023972089438839002,23.972089438839003,418.9836805789215,0.32437397759123476,1.8674306146633124,0.58613468502881,0.04499706398928538,0.46329047897597775,0.051418393035419285,3.0,0.0,4.957372414303319,0.46329047897597775,1.7783915996551514,0.0
L05_NO_REPLACE,0,20,0.0,0.0,0.04377742950467253,0.0,0.015878837966918802,0.0,0.4409298509755758,2.793255996620604,0.7814412738572767,0.022195572093774762,22.195572093774764,2355.3430958955346,0.175148197756061,1.637402836613327,0.5901914709829725,0.04492077202303335,0.4669233049498871,0.05180194304557517,3.0,0.0,4.957372414303319,0.4669233049498871,0.9833314418792725,0.0
PLAIN_FM,0,21,0.0,0.0,0.07002323013676652,0.0,0.2783443149566649,1.4070522785186768,0.46121557758097814,3.1598174185436934,0.8903952189388016,0.05061712611285951,50.617126112859516,10981.834129985189,0.12579718724051747,1.4787239989661005,0.0701943680178374,0.0441891408408992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,21,0.0,0.0,0.028003602753163617,0.0,0.0019390996932981963,0.0,0.4279115064642501,2.4065498031488515,0.7651393387978115,0.02171774338018544,21.717743380185443,384.1242621257103,0.34616126198986225,1.946584230322052,0.5859972799662501,0.04501588403945789,0.46237405604915693,0.048758334072772413,3.0,0.0,4.428872732292273,0.46237405604915693,1.787015438079834,0.0
L1_NO_REPLACE,0,21,0.0,0.0,0.03520722653149207,0.0,0.0,0.0,0.43131863344352456,2.4481874265059096,0.7571802521080466,0.024276529455522555,24.276529455522557,401.9963460853468,0.3278802096105392,1.9167294224300413,0.5922983959899284,0.04548480699304491,0.4682759909774177,0.049754438921809196,3.0,0.0,4.435500740665041,0.4682759909774177,1.7081378698349,0.0
L05_REPLACE,0,21,0.0,0.0,0.03329718816590524,0.0,0.0,0.0,0.4279598403109969,2.4756161192037553,0.7630239443660735,0.024616975864705005,24.616975864705008,402.34545776604887,0.3217834893083597,1.8928367819559766,0.5838507729931735,0.045219670922961086,0.4608315539662726,0.04848843801300973,3.0,0.0,4.599656396180314,0.4608315539662726,1.665854811668396,0.0
L05_NO_REPLACE,0,21,0.0,0.0,0.04148956283735554,0.0,0.04647747840881333,0.0,0.44577641399387424,2.7552139021739857,0.7952755387591619,0.02584117835980343,25.84117835980343,2763.60563804422,0.17062202421062683,1.6836903230043443,0.5840738689876162,0.04516399110434577,0.4611645639524795,0.04855862905969843,3.0,0.0,4.599656396180314,0.4611645639524795,0.9181729555130005,0.0
PLAIN_FM,0,22,0.0,0.0,0.0620223838223921,0.0,0.2624182518959044,0.057054758071899414,0.41927223483327686,3.2206597010548537,0.9196491761391966,0.037306087469690524,37.306087469690524,7206.480917255369,0.18228111726157398,1.3845257173657743,0.06935541599523276,0.04372936097206548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,22,0.0,0.0,0.033447813151638875,0.0,0.0,0.0,0.3949194439003718,2.5332154091485175,0.8040740115193009,0.029764003807254174,29.764003807254177,553.3855581865326,0.3365657646693202,1.8072948643058249,0.6765608940040693,0.04441445792326704,0.5542936640558764,0.058892371016554534,3.0,0.0,4.637666920486532,0.5542936640558764,1.781752109527588,0.0
L1_NO_REPLACE,0,22,0.0,0.0,0.03228780948249705,0.0,0.0,0.0,0.4289463621618909,2.3902184108407276,0.7493474532967735,0.020413088216652886,20.413088216652888,427.93284365629233,0.3672141778201231,1.906848837270447,0.6795441720169038,0.046138194971717894,0.5543760859873146,0.059283381910063326,3.0,0.0,4.8886834118520515,0.5543760859873146,1.9881036281585693,0.0
L05_REPLACE,0,22,0.0,0.0,0.03681474248025124,0.0,0.0,0.0,0.39950250514982705,2.556758004285244,0.8028609001444119,0.030311000434019686,30.311000434019686,589.6460790507707,0.33462205997914496,1.8037454512644913,0.68560568097746,0.046195525967050344,0.5609323970275,0.0590970249613747,3.0,0.0,4.883756795239321,0.5609323970275,1.7626018524169922,0.0
L05_NO_REPLACE,0,22,0.0,0.0,0.03874802431811723,0.0,0.0345384643554687,0.0,0.40947936028920523,2.821705873190849,0.8296567598225185,0.02384088395715575,23.840883957155754,1947.2816162950323,0.18602201866468593,1.5928321163528363,0.6815281920135021,0.04581931699067354,0.5569112320663407,0.05973403196549043,3.0,0.0,4.8837567952905685,0.5569112320663407,0.9721618890762329,0.0
PLAIN_FM,0,23,0.0,0.0,0.06539792986587274,0.0,0.23823485937118516,1.789076328277588,0.4477747456337355,3.201307484341164,0.8565091048535909,0.043834981329238354,43.83498132923836,7755.2719384777265,0.16432860329629376,1.3736118019431665,0.07067966996692121,0.0445630339672789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,23,0.0,0.0,0.04482777445979942,0.0,0.0,0.0,0.409806230138245,2.6030926978141022,0.8160916536692906,0.03419015925905859,34.19015925905859,661.1469277716051,0.32016612487713386,1.8113760722025667,0.5950129650300369,0.04520675103412941,0.4706966620287858,0.051773952960502356,3.0,0.0,4.552643629573668,0.4706966620287858,1.7119125127792358,0.0
L1_NO_REPLACE,0,23,0.0,0.0,0.040786022005202385,0.0,0.0,0.0,0.4106653401452294,2.566712519879008,0.8018537362564289,0.031449966583346506,31.44996658334651,590.9078834780646,0.3239520410835878,1.8186864938087977,0.5888716540066525,0.04520338005386293,0.46552538505056873,0.0522459649364464,3.0,0.0,4.614569281799505,0.46552538505056873,1.733917474746704,0.0
L05_REPLACE,0,23,0.0,0.0,0.03557561627090179,0.0,0.0,0.0,0.40606010901163675,2.5610801227569335,0.8073679017985377,0.030210331625977013,30.21033162597702,564.1442328565852,0.33014401193423143,1.795119867064917,0.5881600239663385,0.04513848706847057,0.4651497849263251,0.05208249087445438,3.0,0.0,4.861555511206616,0.4651497849263251,1.7516647577285767,0.0
L05_NO_REPLACE,0,23,0.0,0.0,0.0378588404625069,0.0,0.008516268539428662,0.0,0.421864796532303,2.8102514726840515,0.801734887641908,0.025441658521590832,25.44165852159083,1890.6289890774974,0.1806858649423334,1.5710774315460165,0.5887290589744225,0.04512459598481655,0.4653847520239651,0.052108402946032584,3.0,0.0,4.861555511206616,0.4653847520239651,0.97230064868927,0.0
PLAIN_FM,0,24,0.0,0.0,0.07679039003613604,0.0,0.29680804576873765,2.1831345558166504,0.44901985207285705,3.224582439786497,0.9126718312741037,0.03739914380511378,37.39914380511377,6578.273212991891,0.14631088822592647,1.4792702777248483,0.06965835299342871,0.043934445013292134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,24,0.0,0.0,0.023438442589493513,0.0,0.000765280532836865,0.0,0.42105626448206185,2.405602658567623,0.7617514943544351,0.02300802803210327,23.008028032103272,434.8841192686406,0.35070468613618544,1.9074890622009737,0.5823713510180824,0.04445428302278742,0.4599441280006431,0.04724694503238425,3.0,0.0,4.774394931029768,0.4599441280006431,1.856834888458252,0.0
L1_NO_REPLACE,0,24,0.0,0.0,0.03166034476602361,0.0,0.0,0.0,0.4090927170045775,2.4839635652294207,0.7845467131807573,0.02725438583274012,27.254385832740116,500.936040789246,0.32020000000935095,1.8517989955797654,0.583885251020547,0.04511188896140084,0.46056732401484624,0.0475857630954124,3.0,0.0,4.626010726593549,0.46056732401484624,1.7059593200683594,0.0
L05_REPLACE,0,24,0.0,0.0,0.030850558526530125,0.0,0.0,0.0,0.43376378312737635,2.413692070750728,0.757651564422346,0.023011896984779904,23.011896984779906,408.7806137453583,0.33872550062746754,1.8964552478264656,0.58478939300403,0.045109347032848746,0.46162580203963444,0.04839084396371618,3.0,0.0,4.905184419374068,0.46162580203963444,1.7931931018829346,0.0
L05_NO_REPLACE,0,24,0.0,0.0,0.050942872639723566,0.0,0.005035262966155862,0.0,0.44043727354285617,2.761492150405972,0.7985007730667666,0.019506464938080725,19.506464938080725,1741.0903149329029,0.1804053545348276,1.6761008273256057,0.5849742189748213,0.045050935994368047,0.4617440649890341,0.04844058398157358,3.0,0.0,4.905184419374068,0.4617440649890341,0.9891520142555237,0.0
PLAIN_FM,0,25,0.0,0.0,0.06543413575072539,0.0,0.26190416183471665,0.0,0.44330506320944163,3.183373414893834,0.8871900233669746,0.03899113165358212,38.99113165358212,7286.640056815118,0.14175706261017873,1.4332985864323222,0.06881486100610346,0.04332086903741583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
L1_REPLACE,0,25,0.0,0.0,0.04244310442011784,0.0,0.0017522391319273467,0.0,0.3978627929036544,2.5554995659687054,0.827717993445721,0.03435954723856745,34.35954723856745,695.5776214486706,0.3165267063642409,1.8766454463847364,0.4920330219902098,0.044219663890544325,0.37014220404671505,0.03976505598984659,3.0,0.0,5.010999180690881,0.37014220404671505,1.6082009077072144,0.0
