method,task_id,seed,flow_step,t,lambda_pov,raw_velocity_norm,endpoint_constraint_violation_before_projection,endpoint_goal_error,endpoint_min_clearance,projection_called,projection_solver_success,projection_solver_status,projection_solver_iterations,projection_runtime_sec,projection_total_runtime_sec,correction_norm,normalized_correction_norm,velocity_change_norm,goal_error_before_projection,goal_error_after_projection,min_clearance_before_projection,min_clearance_after_projection,violation_before_projection,violation_after_projection,projection_error,predicted_endpoint_true_collision,adaptive_trigger,optimization_rate,unsafe_endpoint,time_eligible,raw_tracking_weight,safety_trigger_runtime_sec,true_collision_after_optimization,terminal_step,projection_active,eta
HYBRID_LATE_ADAPTIVE,4,15,3,0.42857142857142855,,14.47991943359375,2.9344566282272337,0.25274748060965374,0.018267069556383297,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,4,15,4,0.5714285714285714,,14.50831413269043,2.118265938425064,0.2400557318559928,0.013981782579987792,1.0,1.0,0.0,1,0.01044684398220852,0.0932534410385415,2.6036817983938847,6.075257301330566,3.037628650665283,0.2400557318559928,0.2554375366112595,0.013981782579987792,0.043469028174323465,2.118265938425064,0.0,,0.0,1.0,1.0,1.0,1.0,22.857142857142854,0.003610692045185715,0.0,,,
HYBRID_LATE_ADAPTIVE,4,15,5,0.7142857142857143,,14.605011940002441,0.8699870225429533,0.2388792010670315,0.009358704458938008,1.0,1.0,0.0,1,0.011126162018626928,0.09361493005417287,1.9142010159393217,6.699703693389893,3.3498518466949463,0.2388792010670315,0.2246019946217435,0.009358704458938008,0.05188227287610864,0.8699870225429533,0.0,,0.0,1.0,1.0,1.0,1.0,35.714285714285715,0.003710013988893479,0.0,,,
HYBRID_LATE_ADAPTIVE,4,15,6,0.8571428571428571,,14.95450496673584,0.10218524980545007,0.24104081289395055,0.008487182629631954,1.0,1.0,0.0,1,0.010613648977596313,0.0928579110186547,1.5760861797141117,11.03260326385498,5.51630163192749,0.24104081289395055,0.1910361452389769,0.008487182629631954,0.042590113214384356,0.10218524980545007,0.0023558082152890236,,0.0,1.0,1.0,1.0,1.0,51.42857142857142,0.0036745929974131286,0.0,,,
ADAPTIVE_ALLTIME_L05,4,15,0,0.0,,14.508878707885742,8.300987344646455,0.2375458572869246,0.028039156974067614,1.0,1.0,0.0,2,0.020822857972234488,0.18601619900437072,4.860603117585599,4.860602855682373,2.4303014278411865,0.2375458572869246,0.24813195006737435,0.028039156974067614,0.030691423957619562,8.300987344646455,0.0,,0.0,1.0,1.0,1.0,1.0,0.0,0.003642260970082134,0.0,,,
ADAPTIVE_ALLTIME_L05,4,15,1,0.14285714285714285,,14.462395668029785,6.125935178661346,0.2572463048757265,0.02140556203428913,1.0,1.0,0.0,2,0.020752565993461758,0.1868475399678573,4.476499706522302,5.222582817077637,2.6112914085388184,0.2572463048757265,0.1806377942957078,0.02140556203428913,-0.009630873228377218,6.125935178661346,0.009630873228377218,,0.0,1.0,1.0,1.0,1.0,1.4285714285714284,0.003719803993590176,1.0,,,
ADAPTIVE_ALLTIME_L05,4,15,2,0.2857142857142857,,14.474769592285156,4.141583305263519,0.2706590347780852,0.01691980898604742,1.0,1.0,0.0,2,0.018773834977764636,0.18301160301780328,2.692790998300778,3.7699074745178223,1.8849537372589111,0.2706590347780852,0.2973997290108207,0.01691980898604742,0.02984606795235957,4.141583305263519,0.0,,0.0,1.0,1.0,1.0,1.0,5.7142857142857135,0.0036850430187769234,0.0,,,
ADAPTIVE_ALLTIME_L05,4,15,3,0.42857142857142855,,14.472091674804688,3.101738553905487,0.2697349621477602,0.015046875407932578,1.0,1.0,0.0,2,0.02026515401666984,0.18464693403802812,2.1463737865636445,3.7561540603637695,1.8780770301818848,0.2697349621477602,0.22394568829726194,0.015046875407932578,0.014737896777324871,3.101738553905487,0.002683913250192571,,0.0,1.0,1.0,1.0,1.0,12.857142857142856,0.003704414004459977,0.0,,,
ADAPTIVE_ALLTIME_L05,4,15,4,0.5714285714285714,,14.499405860900879,1.7163948830604552,0.2622163053486153,0.013416910780935723,1.0,1.0,0.0,2,0.018431495991535485,0.18242126802215353,2.0091836297203307,4.6880950927734375,2.3440475463867188,0.2622163053486153,0.09913110083001421,0.013416910780935723,0.013377407387244487,1.7163948830604552,0.0014911917582847156,,0.0,1.0,1.0,1.0,1.0,22.857142857142854,0.003706043993588537,0.0,,,
ADAPTIVE_ALLTIME_L05,4,15,5,0.7142857142857143,,14.617643356323242,1.421622198486328,0.25453478485055314,0.009163882995467457,1.0,1.0,0.0,1,0.011158653011079878,0.09394928795518354,1.8982881957660547,6.644008636474609,3.3220043182373047,0.25453478485055314,0.2299931582965052,0.009163882995467457,0.05551267637493372,1.421622198486328,0.0,,0.0,1.0,1.0,1.0,1.0,35.714285714285715,0.0037232839968055487,0.0,,,
ADAPTIVE_ALLTIME_L05,4,15,6,0.8571428571428571,,15.143135070800781,0.14614322829246484,0.25242987108954845,0.007555976493051883,1.0,1.0,0.0,1,0.010735291987657547,0.0932413199916482,1.4862814355541312,10.403969764709473,5.201984882354736,0.25242987108954845,0.18522655640872307,0.007555976493051883,0.03508470523253607,0.14614322829246484,0.0,,0.0,1.0,1.0,1.0,1.0,51.42857142857142,0.0036920730490237474,0.0,,,
PLAIN_FM,4,16,0,0.0,0.0,15.744287490844727,11.799191698470203,0.26355854600874196,-0.0010348107005034163,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,16,1,0.14285714285714285,0.0,15.67790412902832,7.1736608478759925,0.27523323985092535,-0.0029274738525553595,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,16,2,0.2857142857142857,0.0,15.679610252380371,4.926304344156634,0.28263214077705273,-0.0017219405921813785,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,16,3,0.42857142857142855,0.0,15.667464256286621,3.949875831491478,0.27799121497836005,-8.09016056139561e-05,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,16,4,0.5714285714285714,0.0,15.652078628540039,3.183236633709869,0.26423077201202166,-0.0001574092187496684,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,16,5,0.7142857142857143,0.0,15.627260208129883,1.3690254308891694,0.24626740262950952,-0.0033597748947541833,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,16,6,0.8571428571428571,0.0,15.448331832885742,1.212900070504799,0.22173102946503315,-0.006288067989006316,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,,0.0,,,,
POV_L05_ALWAYS,4,16,0,0.0,0.5,15.744287490844727,11.799191698470203,0.26355854600874196,-0.0010348107005034163,1.0,1.0,0.0,3,0.030349217064213008,0.2781626119976863,3.599701298428014,3.599701404571533,1.799850583076477,0.26355854600874196,0.17502232126252293,-0.0010348107005034163,0.03760010249733667,11.799191698470203,0.006419855166963417,,1.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,4,16,1,0.14285714285714285,0.5,15.628633499145508,7.130172806496038,0.2783472574481277,-0.002712404579534297,1.0,1.0,0.0,3,0.02979472401784733,0.28106270398711786,4.523109458450798,5.276960849761963,2.6384804248809814,0.2783472574481277,0.3933423835163216,-0.002712404579534297,-0.00669239216566922,7.130172806496038,0.018824045433742304,,1.0,0.0,1.0,,,,0.0,1.0,,,
POV_L05_ALWAYS,4,16,2,0.2857142857142857,0.5,15.678263664245605,4.506399517608049,0.28744564352185914,-0.0017175313714766077,1.0,1.0,0.0,2,0.020957531058229506,0.18654457200318575,3.104558293012751,4.346381187438965,2.1731905937194824,0.28744564352185914,0.11309273030198883,-0.0017175313714766077,0.026815537524164268,4.506399517608049,0.0,,1.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,4,16,3,0.42857142857142855,0.5,15.694878578186035,4.413807343925093,0.2895171954105922,-0.00011900049552808489,1.0,1.0,0.0,2,0.020944810996297747,0.18699061300139874,4.657111024470424,8.149944305419922,4.074972152709961,0.2895171954105922,0.29661073820528344,-0.00011900049552808489,-0.018861014806799664,4.413807343925093,0.018861014806799664,,1.0,0.0,1.0,,,,0.0,1.0,,,
POV_L05_ALWAYS,4,16,4,0.5714285714285714,0.5,15.812028884887695,3.6881598475584454,0.2907231601440689,-0.0014914101728863427,1.0,1.0,0.0,2,0.018824597005732358,0.18401216802885756,3.7777739666868984,8.81480598449707,4.407402992248535,0.2907231601440689,0.2589806305893461,-0.0014914101728863427,0.02622626171248623,3.6881598475584454,0.0002640163749050295,,1.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,4,16,5,0.7142857142857143,0.5,16.204166412353516,1.7730059259614153,0.284522970100225,-0.009009879513661528,1.0,1.0,0.0,2,0.019443780998699367,0.1847152159898542,3.36769992934491,11.786949157714844,5.893474578857422,0.284522970100225,0.23662631693706526,-0.009009879513661528,-0.004174770186298221,1.7730059259614153,0.006476547818663941,,1.0,0.0,1.0,,,,0.0,1.0,,,
POV_L05_ALWAYS,4,16,6,0.8571428571428571,0.5,17.015993118286133,0.8733068473107967,0.2781167826578962,-0.014775837493673422,1.0,1.0,0.0,1,0.010584998002741486,0.09335938299773261,3.0494191585947807,21.34593391418457,10.672966957092285,0.2781167826578962,0.1898523238087046,-0.014775837493673422,0.029382624950338346,0.8733068473107967,0.0,,1.0,0.0,1.0,,,,0.0,0.0,,,
YFLOW_MAIN_PORT,4,16,0,0.0,,15.744287490844727,11.799191698470203,0.26355854600874196,-0.0010348107005034163,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.14285714285714285
YFLOW_MAIN_PORT,4,16,1,0.14285714285714285,,15.67790412902832,7.1736608478759925,0.2752331462361686,-0.0029274738525553595,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.16666666666666666
YFLOW_MAIN_PORT,4,16,2,0.2857142857142857,,15.679610252380371,4.926303767230784,0.2826320459197884,-0.001721959712778262,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.19999999999999998
YFLOW_MAIN_PORT,4,16,3,0.42857142857142855,,15.667464256286621,3.949877025721721,0.27799108005220874,-8.090374296158831e-05,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.25
YFLOW_MAIN_PORT,4,16,4,0.5714285714285714,,15.654257774353027,3.1770459732620404,0.26412962751603114,-7.890706941375558e-05,1.0,1.0,0.0,2,0.020814036019146442,0.18626560497796163,2.085506261535352,4.866181373596191,4.866181373596191,0.26412962751603114,0.21621605043834272,-7.890706941375558e-05,0.037224851196418454,3.1770459732620404,0.0031783016371709216,,1.0,0.0,1.0,,,22.857142857142854,0.0,0.0,0.0,1.0,0.3333333333333333
YFLOW_MAIN_PORT,4,16,5,0.7142857142857143,,15.499267578125,1.5289262964159562,0.262890776569607,-0.0018569248110369835,1.0,1.0,0.0,2,0.02057846001116559,0.18646140000782907,1.6056417507970904,5.619746208190918,5.619746208190918,0.262890776569607,0.23373126577128678,-0.0018569248110369835,0.010103389373255237,1.5289262964159562,0.00022417325026924395,,1.0,0.0,1.0,,,35.714285714285715,0.0,0.0,0.0,1.0,0.5
YFLOW_MAIN_PORT,4,16,6,0.8571428571428571,,15.804186820983887,0.47250825031040977,0.25934179188663675,-0.0025789608263858538,1.0,1.0,0.0,1,0.010549147031269968,0.09280465001938865,1.4359788341669948,10.051852226257324,10.051852226257324,0.25934179188663675,0.23786923506495244,-0.0025789608263858538,0.03868483445983936,0.47250825031040977,0.0021844318763113435,,1.0,0.0,1.0,,,51.42857142857142,0.0,0.0,1.0,1.0,1.0
HYBRID_LATE_DAMPED,4,16,0,0.0,,15.744287490844727,11.799191698470203,0.26355854600874196,-0.0010348107005034163,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,4,16,1,0.14285714285714285,,15.67790412902832,7.1736608478759925,0.27523323985092535,-0.0029274738525553595,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,4,16,2,0.2857142857142857,,15.679610252380371,4.926304344156634,0.28263214077705273,-0.0017219405921813785,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,4,16,3,0.42857142857142855,,15.667464256286621,3.949875831491478,0.27799121497836005,-8.09016056139561e-05,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,4,16,4,0.5714285714285714,,15.652078628540039,3.183236633709869,0.26423077201202166,-0.0001574092187496684,1.0,1.0,0.0,2,0.020796894968952984,0.18573879200266674,2.1767669479029035,5.079122543334961,2.5395612716674805,0.26423077201202166,0.2715791635732355,-0.0001574092187496684,0.020151281829144628,3.183236633709869,0.0,,1.0,0.0,1.0,1.0,1.0,22.857142857142854,0.0,0.0,,,
HYBRID_LATE_DAMPED,4,16,5,0.7142857142857143,,15.581796646118164,1.436172808340491,0.25703068825536207,-0.0026755764755619776,1.0,1.0,0.0,3,0.029124078049790114,0.2756754090078175,1.7440662279390702,6.104232311248779,3.0521159172058105,0.25703068825536207,0.1641025058130497,-0.0026755764755619776,0.00864195019565435,1.436172808340491,0.00022318395241183175,,1.0,0.0,1.0,1.0,1.0,35.714285714285715,0.0,0.0,,,
HYBRID_LATE_DAMPED,4,16,6,0.8571428571428571,,15.543736457824707,0.9070481980638034,0.24038626787513562,-0.004130019064379639,1.0,1.0,0.0,1,0.010610238008666784,0.09293292200891301,1.6693957164470183,11.685770034790039,5.8428850173950195,0.24038626787513562,0.24807922762319287,-0.004130019064379639,0.041858173648911784,0.9070481980638034,0.0,,1.0,0.0,1.0,1.0,1.0,51.42857142857142,0.0,0.0,,,
HYBRID_LATE_ADAPTIVE,4,16,0,0.0,,15.744287490844727,11.799191698470203,0.26355854600874196,-0.0010348107005034163,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,4,16,1,0.14285714285714285,,15.67790412902832,7.1736608478759925,0.27523323985092535,-0.0029274738525553595,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,4,16,2,0.2857142857142857,,15.679610252380371,4.926304344156634,0.28263214077705273,-0.0017219405921813785,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,4,16,3,0.42857142857142855,,15.667464256286621,3.949875831491478,0.27799121497836005,-8.09016056139561e-05,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_ADAPTIVE,4,16,4,0.5714285714285714,,15.652078628540039,3.183236633709869,0.26423077201202166,-0.0001574092187496684,1.0,1.0,0.0,2,0.020820767094846815,0.18517534801503643,2.1767669477382348,5.079122543334961,2.5395612716674805,0.26423077201202166,0.2715791635660393,-0.0001574092187496684,0.020151281791429256,3.183236633709869,0.0,,1.0,1.0,1.0,1.0,1.0,22.857142857142854,0.003600180963985622,0.0,,,
HYBRID_LATE_ADAPTIVE,4,16,5,0.7142857142857143,,15.581796646118164,1.436172808340491,0.25703068825536207,-0.0026755764755619776,1.0,1.0,0.0,3,0.02911778708221391,0.27547353401314467,1.7440662277763892,6.104232311248779,3.0521159172058105,0.25703068825536207,0.16410250586022596,-0.0026755764755619776,0.008641950150907185,1.436172808340491,0.00022318395220022325,,1.0,1.0,1.0,1.0,1.0,35.714285714285715,0.003708093019668013,0.0,,,
HYBRID_LATE_ADAPTIVE,4,16,6,0.8571428571428571,,15.543736457824707,0.9070481980638034,0.24038626787513562,-0.004130019064379639,1.0,1.0,0.0,1,0.01062392897438258,0.09285385999828577,1.6693957164469921,11.685770034790039,5.8428850173950195,0.24038626787513562,0.24807922762318738,-0.004130019064379639,0.04185817364891145,0.9070481980638034,0.0,,1.0,1.0,1.0,1.0,1.0,51.42857142857142,0.0036922129802405834,0.0,,,
ADAPTIVE_ALLTIME_L05,4,16,0,0.0,,15.744287490844727,11.799191698470203,0.26355854600874196,-0.0010348107005034163,1.0,1.0,0.0,3,0.03002898901468143,0.27637058595428243,4.9213682243751045,4.92136812210083,2.460684061050415,0.26355854600874196,0.2746986297887943,-0.0010348107005034163,0.020981628622520912,11.799191698470203,0.002789949618379195,,1.0,1.0,1.0,1.0,1.0,0.0,0.0036510819918476045,0.0,,,
ADAPTIVE_ALLTIME_L05,4,16,1,0.14285714285714285,,15.647387504577637,7.485987210385147,0.2785844455355317,-0.0029243056457679967,1.0,1.0,0.0,2,0.020712314930278808,0.18541797396028414,3.925241915114184,4.579448699951172,2.289724349975586,0.2785844455355317,0.2425046958252745,-0.0029243056457679967,0.03515027653092412,7.485987210385147,0.0032397385888076613,,1.0,1.0,1.0,1.0,1.0,1.4285714285714284,0.0036897730315104127,0.0,,,
ADAPTIVE_ALLTIME_L05,4,16,2,0.2857142857142857,,15.677660942077637,4.851401446631101,0.29231579677503816,-0.0016943978334940518,1.0,1.0,0.0,4,0.039436888007912785,0.3680378160206601,3.058273387670185,4.281582832336426,2.140791416168213,0.29231579677503816,0.2973025960825811,-0.0016943978334940518,0.003909485349605307,4.851401446631101,0.0,,1.0,1.0,1.0,1.0,1.0,5.7142857142857135,0.0037233239854685962,0.0,,,
ADAPTIVE_ALLTIME_L05,4,16,3,0.42857142857142855,,15.684356689453125,4.544218485353925,0.29428066998534486,-3.888521049270899e-05,1.0,1.0,0.0,2,0.02074204495875165,0.18552911700680852,2.400046055400418,4.200080394744873,2.1000404357910156,0.29428066998534486,0.2661711379588799,-3.888521049270899e-05,0.02424425644999502,4.544218485353925,0.0,,1.0,1.0,1.0,1.0,1.0,12.857142857142856,0.0036855940124951303,0.0,,,
ADAPTIVE_ALLTIME_L05,4,16,4,0.5714285714285714,,15.700069427490234,3.2414232310295104,0.2878021582121059,0.0001521582407996852,1.0,1.0,0.0,2,0.020726974995341152,0.18524382897885516,1.8363999698621938,4.284932613372803,2.1424665451049805,0.2878021582121059,0.16195887694952454,0.0001521582407996852,0.002749584589090831,3.2414232310295104,0.0018484212682472467,,0.0,1.0,1.0,1.0,1.0,22.857142857142854,0.003714354010298848,0.0,,,
ADAPTIVE_ALLTIME_L05,4,16,5,0.7142857142857143,,15.702478408813477,1.7657406961762767,0.27536442094974495,-0.004176221212135137,1.0,1.0,0.0,3,0.02905964700039476,0.2751975869759917,1.6320496410185037,5.712173938751221,2.8560869693756104,0.27536442094974495,0.16005734128597443,-0.004176221212135137,0.011599561435447506,1.7657406961762767,0.0006074011672194679,,1.0,1.0,1.0,1.0,1.0,35.714285714285715,0.003677563974633813,0.0,,,
ADAPTIVE_ALLTIME_L05,4,16,6,0.8571428571428571,,15.819148063659668,0.7954592880290614,0.25302611621467214,-0.007355189327584444,1.0,1.0,0.0,1,0.010578377987258136,0.09270873595960438,1.5723824725655515,11.006677627563477,5.503338813781738,0.25302611621467214,0.23877072384940862,-0.007355189327584444,0.043398962039808225,0.7954592880290614,0.0056779205414430045,,1.0,1.0,1.0,1.0,1.0,51.42857142857142,0.0036992040113545954,0.0,,,
PLAIN_FM,4,17,0,0.0,0.0,14.310301780700684,7.726938885116577,0.2617718560319394,0.015051763757346806,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,17,1,0.14285714285714285,0.0,14.227116584777832,6.895969372653961,0.2703833217703831,0.01055626889830337,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,17,2,0.2857142857142857,0.0,14.206998825073242,5.007718217039108,0.2742302105458264,0.0076097302580105525,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,17,3,0.42857142857142855,0.0,14.197434425354004,3.5805727657318114,0.26800280687811745,0.006143637571565844,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,17,4,0.5714285714285714,0.0,14.215548515319824,2.8578294929504393,0.2569302918852551,0.005068800612696503,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,17,5,0.7142857142857143,0.0,14.269357681274414,1.9523091730117796,0.2459194844688562,0.00223119942689394,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,,0.0,,,,
PLAIN_FM,4,17,6,0.8571428571428571,0.0,14.326289176940918,0.2968595242452275,0.23668088289195896,-0.00013835224624995923,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,1.0,0.0,0.0,,,,0.0,,,,
POV_L05_ALWAYS,4,17,0,0.0,0.5,14.310301780700684,7.726938885116577,0.2617718560319394,0.015051763757346806,1.0,1.0,0.0,4,0.03963797393953428,0.3691709059639834,7.206892580209762,7.206892490386963,3.6034464836120605,0.2617718560319394,0.4340210365479582,0.015051763757346806,-0.008010294988865449,7.726938885116577,0.008010294988865449,,0.0,0.0,1.0,,,,0.0,1.0,,,
POV_L05_ALWAYS,4,17,1,0.14285714285714285,0.5,14.368906021118164,6.874567877912521,0.27632081657207,0.011366325335514918,1.0,1.0,0.0,3,0.02884441998321563,0.2752720289863646,6.21687650314909,7.25302267074585,3.6265110969543457,0.27632081657207,0.6538305451762637,0.011366325335514918,-0.024217564374549888,6.874567877912521,0.024217564374549888,,0.0,0.0,1.0,,,,0.0,1.0,,,
POV_L05_ALWAYS,4,17,2,0.2857142857142857,0.5,14.614141464233398,5.380733173751831,0.2875637473317416,0.006854683157885233,1.0,1.0,0.0,2,0.021046073001343757,0.18931533198338002,4.342210196999314,6.079093933105469,3.0395469665527344,0.2875637473317416,0.7827356126304784,0.006854683157885233,-0.007913391717914414,5.380733173751831,0.007913391717914414,,0.0,0.0,1.0,,,,0.0,1.0,,,
POV_L05_ALWAYS,4,17,3,0.42857142857142855,0.5,14.662952423095703,3.6081181582450865,0.29481811560242277,3.598878856607424e-05,1.0,1.0,0.0,2,0.0207209549844265,0.18589406600221992,5.488133138547845,9.604232788085938,4.802116394042969,0.29481811560242277,0.38550787639477196,3.598878856607424e-05,0.014882037582408664,3.6081181582450865,0.0,,0.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,4,17,4,0.5714285714285714,0.5,15.210803985595703,2.9625933535215174,0.3016330407578363,-0.005365664827517463,1.0,1.0,0.0,2,0.02182562300004065,0.1890664660022594,3.4843921226467867,8.130248069763184,4.065124034881592,0.3016330407578363,0.2653058563874259,-0.005365664827517463,-0.0010955039833095287,2.9625933535215174,0.005257228090084817,,1.0,0.0,1.0,,,,0.0,1.0,,,
POV_L05_ALWAYS,4,17,5,0.7142857142857143,0.5,15.807055473327637,1.9116457564402667,0.30632378291423884,-0.010728304200276526,1.0,1.0,0.0,2,0.01905764202820137,0.18375305196968839,2.4264816370262072,8.49268627166748,4.246342658996582,0.30632378291423884,0.14614639959390302,-0.010728304200276526,0.019015550649349705,1.9116457564402667,0.0,,1.0,0.0,1.0,,,,0.0,0.0,,,
POV_L05_ALWAYS,4,17,6,0.8571428571428571,0.5,16.879375457763672,0.8363641596195254,0.2926638909765272,-0.007243124615863447,1.0,1.0,0.0,1,0.010533666994888335,0.09298179403413087,2.738933435276845,19.172534942626953,9.586267471313477,0.2926638909765272,0.15071377674513187,-0.007243124615863447,0.027988910604966194,0.8363641596195254,0.0,,1.0,0.0,1.0,,,,0.0,0.0,,,
YFLOW_MAIN_PORT,4,17,0,0.0,,14.310301780700684,7.726938885116577,0.2617718560319394,0.015051763757346806,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.14285714285714285
YFLOW_MAIN_PORT,4,17,1,0.14285714285714285,,14.227116584777832,6.895969372653961,0.27038329316651655,0.010556285918576894,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.16666666666666666
YFLOW_MAIN_PORT,4,17,2,0.2857142857142857,,14.206998825073242,5.00772298541069,0.2742301632891058,0.007609734508026336,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.19999999999999998
YFLOW_MAIN_PORT,4,17,3,0.42857142857142855,,14.197434425354004,3.5805846866607665,0.2680027579373755,0.006143637571565844,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.25
YFLOW_MAIN_PORT,4,17,4,0.5714285714285714,,14.215924263000488,2.835196417236328,0.25695582113466603,0.0048173189205558825,1.0,1.0,0.0,1,0.010643529007211328,0.09332206298131496,1.8688472501491749,4.36064338684082,4.36064338684082,0.25695582113466603,0.18996677153340583,0.0048173189205558825,0.042609748660632635,2.835196417236328,0.0,,0.0,0.0,1.0,,,22.857142857142854,0.0,0.0,0.0,1.0,0.3333333333333333
YFLOW_MAIN_PORT,4,17,5,0.7142857142857143,,14.47503662109375,1.8168519339107962,0.26437871647168737,-0.0014504576229545374,1.0,1.0,0.0,1,0.010537976981140673,0.09302205499261618,1.5817491735522518,5.536121845245361,5.536121845245361,0.26437871647168737,0.195772509820849,-0.0014504576229545374,0.03827287471702337,1.8168519339107962,0.0,,1.0,0.0,1.0,,,35.714285714285715,0.0,0.0,0.0,1.0,0.5
YFLOW_MAIN_PORT,4,17,6,0.8571428571428571,,15.455135345458984,0.1973952468872069,0.2687723239279679,0.001329675062906585,1.0,1.0,0.0,1,0.010847273981198668,0.09546588698867708,1.2170741565065963,8.519518852233887,8.519518852233887,0.2687723239279679,0.19651843923353082,0.001329675062906585,0.02863328323126771,0.1973952468872069,0.0,,0.0,0.0,1.0,,,51.42857142857142,0.0,0.0,1.0,1.0,1.0
HYBRID_LATE_DAMPED,4,17,0,0.0,,14.310301780700684,7.726938885116577,0.2617718560319394,0.015051763757346806,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
HYBRID_LATE_DAMPED,4,17,1,0.14285714285714285,,14.227116584777832,6.895969372653961,0.2703833217703831,0.01055626889830337,0.0,,,0,0.0,0.0,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,
