method,task_id,seed,collision,success,min_clearance,joint_limit_violation,velocity_violation,acceleration_violation,terminal_goal_error,joint_path_length,ee_path_length,smoothness,acceleration_cost,jerk_cost,reference_distance,terminal_joint_error,planning_latency_sec,fm_latency_sec,projection_latency_sec,projection_solver_latency_sec,projection_calls,failed_projection_solves,projection_correction_sum,optimizer_latency_sec,safety_trigger_latency_sec,trajectory_distortion_vs_plain,projection_failure_rate
HYBRID_LATE_ADAPTIVE,3,17,0.0,0.0,0.09776473392739897,0.0,0.0,0.0,0.7148039231807298,2.026877601751422,0.809000948516693,0.018356816834375067,18.356816834375067,2250.597412832889,0.17886577534457743,1.2774069154594596,0.4753725770278834,0.046203976904507726,0.37635552702704445,0.042725697974674404,3.0,0.0,4.217353609561623,0.37635552702704445,0.011247544025536627,0.6658332347869873,0.0
ADAPTIVE_ALLTIME_L05,3,17,0.0,0.0,0.09852685541082133,0.0,0.0,0.0,0.7114905703061705,1.9557342626741112,0.7755080659485966,0.016140733323753986,16.140733323753988,2154.6486249550912,0.1922444813131134,1.2927713651049055,1.4375988540123217,0.050716939847916365,1.3011690181447193,0.1466838050982915,7.0,0.0,16.05293765794864,1.3011690181447193,0.02584565302822739,0.7613610029220581,0.0
PLAIN_FM,3,18,0.0,0.0,0.11059615937426334,0.0,0.16378398399353022,0.6184172630310059,0.931305517224047,2.273095175249484,0.8681331662431666,0.051032695980132825,51.03269598013283,14144.425165856368,0.08516472909381893,1.4335769597140502,0.0703514069900848,0.043938581016846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,18,0.0,0.0,0.08588567308669434,0.0,0.0,0.0,0.653154183646591,1.3682758692473325,0.5227460503839586,0.01203040447580328,12.03040447580328,2528.583087406755,0.4377275642196899,1.7264773003908225,1.254701144003775,0.04927670396864414,1.1221242739702575,0.12729553610552102,7.0,0.0,26.220828195836845,1.1221242739702575,0.0,2.2046101093292236,0.0
YFLOW_MAIN_PORT,3,18,1.0,0.0,-0.03212830246669127,0.0,0.0,0.0,0.5138736746476255,1.6515231989202155,0.7538871672640245,0.015143696719094102,15.143696719094102,343.2898221228165,0.30344590624507944,1.2266666536046664,0.6466361149796285,0.04644191195257008,0.549577772966586,0.06347478507086635,3.0,0.0,5.125596843935569,0.549577772966586,0.0,1.4403644800186157,0.0
HYBRID_LATE_DAMPED,3,18,0.0,0.0,0.10747499710124549,0.0,0.0,0.0,0.7287064078804976,1.877334992552058,0.7074628452698593,0.01834378175805451,18.343781758054515,3394.283703921008,0.1903029457457459,1.3073118504771049,0.6598628890351392,0.04668973991647363,0.5615963180316612,0.06414649990620092,3.0,0.0,4.678057267261943,0.5615963180316612,0.0,0.788976788520813,0.0
HYBRID_LATE_ADAPTIVE,3,18,0.0,0.0,0.10747499710124549,0.0,0.0,0.0,0.7287064078804976,1.877334992552058,0.7074628452698593,0.01834378175805451,18.343781758054515,3394.283703921008,0.1903029457457459,1.3073118504771049,0.6576209429767914,0.047058266995009035,0.5584042170085013,0.06331122992560267,3.0,0.0,4.678057267261943,0.5584042170085013,0.011392848042305559,0.788976788520813,0.0
ADAPTIVE_ALLTIME_L05,3,18,0.0,0.0,0.10754843079122609,0.0,0.0006150768280028807,0.0,0.7189778591874143,1.894388091731995,0.7471113254146552,0.019997654182054347,19.997654182054347,3333.594595372613,0.17974180722412852,1.2816112735296699,1.4364566580043174,0.05170227709459141,1.2993935559643432,0.14568590087583289,7.0,0.0,18.58978319257509,1.2993935559643432,0.025700639991555363,0.7637101411819458,0.0
PLAIN_FM,3,19,0.0,0.0,0.09286393311005442,0.0,0.15216346244812007,0.73883056640625,0.8838358721850941,2.319786224231514,0.9243478755626304,0.0395353240580163,39.5353240580163,9360.827602241017,0.09292580760565589,1.3860371684482646,0.07039699901361018,0.04415101697668433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,19,0.0,0.0,0.08168681079477458,0.0,0.0,0.0,0.6379760990738212,1.4773348417548373,0.61552390273964,0.013757861383071557,13.757861383071557,2440.960896564537,0.4494454630819297,1.8161854773481814,1.3379212300060317,0.04999725101515651,1.2057709329528734,0.13560992502607405,7.0,0.0,27.935177355138016,1.2057709329528734,0.0,2.320146322250366,0.0
YFLOW_MAIN_PORT,3,19,1.0,0.0,-0.02926266548322004,0.0,0.0,0.0,0.5328859381592097,1.7799998426925678,0.8017013194150403,0.018549563989114226,18.54956398911423,405.9831671356484,0.2787879752215947,1.2217194902847723,0.4670441090129316,0.04572924698004499,0.3699415260925889,0.04175627406220883,3.0,0.0,3.8919080686120253,0.3699415260925889,0.0,1.2389028072357178,0.0
HYBRID_LATE_DAMPED,3,19,0.0,0.0,0.09770972145257185,0.0,0.02802725296020503,0.0,0.7128540891854878,1.9902857877440159,0.7891785888255245,0.017483974726339113,17.483974726339113,2363.0109100673203,0.17382819209782524,1.2575018282965413,0.47270233201561496,0.04616593604441732,0.37461463402723894,0.042680197046138346,3.0,0.0,4.1755294182167395,0.37461463402723894,0.0,0.6603550314903259,0.0
HYBRID_LATE_ADAPTIVE,3,19,0.0,0.0,0.09770972145257185,0.0,0.02802725296020503,0.0,0.7128540891854878,1.9902857877440159,0.7891785888255245,0.017483974726339113,17.483974726339113,2363.0109100673203,0.17382819209782524,1.2575018282965413,0.4756053860182874,0.04750342102488503,0.3743405469576828,0.04262451600516215,3.0,0.0,4.1755294182167395,0.3743405469576828,0.011049108987208456,0.6603550314903259,0.0
ADAPTIVE_ALLTIME_L05,3,19,0.0,0.0,0.10107261923309312,0.0,0.014389710235595654,0.0,0.7106241161379574,1.9682819029651724,0.7810721555321586,0.0179202620717005,17.920262071700503,2480.9939950340085,0.17453563018478474,1.266573970245417,1.6111354239983484,0.050038294051773846,1.476584375021048,0.1620326839038171,7.0,0.0,16.326429948514335,1.476584375021048,0.025689637986943126,0.6920560002326965,0.0
PLAIN_FM,3,20,0.0,0.0,0.11430032434381338,0.0,0.1834046409606933,1.222754716873169,0.9326423973329556,2.24179204623663,0.8638288509974569,0.03777499796453054,37.77499796453054,8624.968306587833,0.07735768065600035,1.4320902603452499,0.07035053800791502,0.0439879908808507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,20,0.0,0.0,0.0852307165718674,0.0,0.0,0.0,0.6656922099782032,1.4020463121286983,0.5321786744384555,0.012661356136759672,12.661356136759672,2005.1960359640293,0.4502968076986872,1.8214514929786303,1.1464588749804534,0.04869030200643465,1.0166117849294096,0.11278942902572453,7.0,0.0,25.480663337737376,1.0166117849294096,0.0,2.2927286624908447,0.0
YFLOW_MAIN_PORT,3,20,1.0,0.0,-0.02831260667221501,0.0,0.0,0.0,0.5201440212784488,1.6686224038010464,0.8006615685390885,0.01579132352088397,15.79132352088397,360.8555465446805,0.2980427392789099,1.2534732073774533,0.3770581660210155,0.045785956957843155,0.2801975000766106,0.031849795021116734,3.0,0.0,4.072726462838185,0.2801975000766106,0.0,1.360482096672058,0.0
HYBRID_LATE_DAMPED,3,20,0.0,0.0,0.11249787152228682,0.0,0.0,0.0,0.7291483771842471,1.8422059272755569,0.7386071283515155,0.015491845447495045,15.491845447495047,2031.0895934676055,0.18492514079526928,1.3151134977074304,0.47034221299691126,0.04614629701245576,0.3724277709261514,0.04082671197829768,3.0,0.0,5.10753434788743,0.3724277709261514,0.0,0.7582943439483643,0.0
HYBRID_LATE_ADAPTIVE,3,20,0.0,0.0,0.11249787152228682,0.0,0.0,0.0,0.7291483771842471,1.8422059272755569,0.7386071283515155,0.015491845447495045,15.491845447495047,2031.0895934676055,0.18492514079526928,1.3151134977074304,0.4729278089944273,0.048207546991761774,0.37218807300087065,0.04162597097456455,3.0,0.0,5.10753434788743,0.37218807300087065,0.011103869997896254,0.7582943439483643,0.0
ADAPTIVE_ALLTIME_L05,3,20,0.0,0.0,0.11031425288641816,0.0,0.0,0.0,0.7242596727866148,1.8516869821048414,0.744291112912951,0.01569086915645812,15.69086915645812,2017.6460245767028,0.184743645346581,1.3039208225941583,1.158703525958117,0.05102143797557801,1.0221592270536348,0.11227654502727091,7.0,0.0,15.377852252652099,1.0221592270536348,0.02571969904238358,0.7579542398452759,0.0
PLAIN_FM,3,21,0.0,0.0,0.11485145816547263,0.0,0.10851319293975825,0.0,0.9364060141836514,2.2681856196899157,0.8513399246933362,0.035488056600455176,35.488056600455174,8488.899356437994,0.08163221965361053,1.4177025580805331,0.07039327803067863,0.044115544005762786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,21,0.0,0.0,0.0778328569601294,0.0,0.0,0.0,0.6561125040414579,1.4070850125636785,0.5442655758168222,0.012285577477389786,12.285577477389786,2305.5479764278352,0.4527429313475947,1.7980897990738656,1.2555614339653403,0.05109983100555837,1.1208795611164533,0.12209961505141109,7.0,0.0,28.419440528189657,1.1208795611164533,0.0,2.3242907524108887,0.0
YFLOW_MAIN_PORT,3,21,1.0,0.0,-0.03288939740357277,0.0,0.0063820299148558135,0.0,0.5204272228376603,1.8834247245555613,0.8333721154286311,0.02827234555004665,28.27234555004665,749.0369185399359,0.25099633423001183,1.2299013156613572,0.3773506049765274,0.046310699079185724,0.2799797440529801,0.03198770800372586,3.0,0.0,4.310040019880402,0.2799797440529801,0.0,1.274040699005127,0.0
HYBRID_LATE_DAMPED,3,21,0.0,0.0,0.10534245916433915,0.0,0.007457690048217724,0.0,0.7270892719417104,2.0119032651558375,0.785781541868132,0.02036409930691807,20.36409930691807,2396.1675876571494,0.1509733575400955,1.2707438389239476,0.3762175249867141,0.04622273688437417,0.2786705610342324,0.03176587197231129,3.0,0.0,3.986140032589149,0.2786705610342324,0.0,0.6687894463539124,0.0
HYBRID_LATE_ADAPTIVE,3,21,0.0,0.0,0.10534245916433915,0.0,0.007457690048217724,0.0,0.7270892719417104,2.0119032651558375,0.785781541868132,0.02036409930691807,20.36409930691807,2396.1675876571494,0.1509733575400955,1.2707438389239476,0.3747423479799181,0.045507609960623085,0.2779880230082199,0.03138293401570991,3.0,0.0,3.986140032589149,0.2779880230082199,0.010917827079538256,0.6687894463539124,0.0
ADAPTIVE_ALLTIME_L05,3,21,0.0,0.0,0.10650939043126642,0.0,0.0,0.0,0.7255585214612935,1.9659259796858861,0.7578083689452494,0.020134190845620736,20.134190845620736,2461.837244538234,0.15460701472235974,1.2731519351335339,1.250599040009547,0.04922829498536885,1.1157682920456864,0.12338989903219044,7.0,0.0,21.114427314995684,1.1157682920456864,0.02606057102093473,0.7151365280151367,0.0
PLAIN_FM,3,22,0.0,0.0,0.11874411437334567,0.0,0.10696645240783687,0.09581565856933594,0.9548949355137405,2.2918228715182805,0.8793279903735264,0.034796027811093255,34.79602781109326,7618.657400610607,0.07809299354781724,1.4553148921188324,0.06967370997881517,0.043360406009014696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,22,0.0,0.0,0.07299781285072782,0.0,0.0,0.0,0.6486353097780845,1.3704912965604643,0.5883599619733775,0.012229481143382515,12.229481143382515,2329.6115401194584,0.4624801261640551,1.8092906455450866,1.2388722649775445,0.04809068806935102,1.1089510710444301,0.12410087796160951,7.0,0.0,26.444372152368047,1.1089510710444301,0.0,2.373204469680786,0.0
YFLOW_MAIN_PORT,3,22,1.0,0.0,-0.03288917045039433,0.0,0.0015629943847654815,0.0,0.5149661938691589,1.8175634513784258,0.8454349076267921,0.023973233782524694,23.973233782524698,562.0076302420783,0.2610581236706477,1.2491028107875364,0.4660982280038297,0.0450388589524664,0.3700844620470889,0.04172661394113675,3.0,0.0,4.664938374570854,0.3700844620470889,0.0,1.3582566976547241,0.0
HYBRID_LATE_DAMPED,3,22,0.0,0.0,0.10666805461456269,0.0,0.020270304489135693,0.0,0.7372157952713484,1.973463680255201,0.785031137923014,0.017184540236016232,17.184540236016232,1854.0279363167936,0.1490361682588997,1.3000678480742787,0.47544875397579744,0.04524649400264025,0.37861639802576974,0.04228558897739276,3.0,0.0,4.444496672943366,0.37861639802576974,0.0,0.7176766991615295,0.0
HYBRID_LATE_ADAPTIVE,3,22,0.0,0.0,0.10666805461456269,0.0,0.020270304489135693,0.0,0.7372157952713484,1.973463680255201,0.785031137923014,0.017184540236016232,17.184540236016232,1854.0279363167936,0.1490361682588997,1.3000678480742787,0.4684348769951612,0.045043916965369135,0.3717964949901216,0.04173451504902914,3.0,0.0,4.444496672943366,0.3717964949901216,0.010975117969792336,0.7176766991615295,0.0
ADAPTIVE_ALLTIME_L05,3,22,0.0,0.0,0.10383764916632168,0.0,0.013679222869872998,0.0,0.7312237315926808,1.9808742126819796,0.7978068618533658,0.01846236380882349,18.46236380882349,1911.713182764263,0.1508656839146337,1.3045399140042753,1.2441253890283406,0.048626870033331215,1.109401433961466,0.1241237660869956,7.0,0.0,19.13316470644784,1.109401433961466,0.02645428793039173,0.7366929650306702,0.0
PLAIN_FM,3,23,0.0,0.0,0.08754901591312897,0.0,0.13413722972869868,0.0,0.8809282544880098,2.316490182783231,0.8835153046807538,0.03735455714763192,37.35455714763192,8950.653623785285,0.07737560080869986,1.3949162998779254,0.06959978898521513,0.04328911402262747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,23,0.0,0.0,0.07270095375670535,0.0,0.0,0.0,0.6172170697714633,1.563532814584541,0.6223559612612015,0.015479434109090029,15.479434109090029,2471.830047354651,0.4365610239774633,1.8885978022731817,1.4372236889903434,0.047923129983246326,1.3063519329298288,0.1459287570323795,7.0,0.0,30.065822196538484,1.3063519329298288,0.0,2.362823009490967,0.0
YFLOW_MAIN_PORT,3,23,1.0,0.0,-0.02980538803214347,0.0,0.0,0.0,0.5223591471718741,1.8092339443280212,0.8176726452680715,0.022809393207694484,22.809393207694484,545.2486148559643,0.2604116926933936,1.249012291421349,0.4661154390196316,0.044886365067213774,0.36992360901786014,0.04133751505287364,3.0,0.0,5.301024980606473,0.36992360901786014,0.0,1.2573546171188354,0.0
HYBRID_LATE_DAMPED,3,23,0.0,0.0,0.09895711357358102,0.0,0.0,0.0,0.7118368212614289,1.9760310030136405,0.7749368017690017,0.017009900600303496,17.009900600303496,2212.7468958239583,0.1629392426401161,1.280765601759917,0.47350193600868806,0.045444229093845934,0.37529184500453994,0.04204663401469588,3.0,0.0,5.401716032011173,0.37529184500453994,0.0,0.6756666302680969,0.0
HYBRID_LATE_ADAPTIVE,3,23,0.0,0.0,0.09895711357358102,0.0,0.0,0.0,0.7118368212614289,1.9760310030136405,0.7749368017690017,0.017009900600303496,17.009900600303496,2212.7468958239583,0.1629392426401161,1.280765601759917,0.4725206710281782,0.045299622986931354,0.37445333297364414,0.04194763087434694,3.0,0.0,5.401716032001959,0.37445333297364414,0.011306466010864824,0.6756666302680969,0.0
ADAPTIVE_ALLTIME_L05,3,23,0.0,0.0,0.09981150060387338,0.0,0.0,0.0,0.7093822790850212,1.9438749082633782,0.754651689727407,0.016305703631187995,16.305703631187995,2276.0106164223084,0.166998044111633,1.2886455481776342,1.3556880010291934,0.04982136900071055,1.2170053540030494,0.135410831135232,7.0,0.0,17.823423671658166,1.2170053540030494,0.027416290889959782,0.7281704545021057,0.0
PLAIN_FM,3,24,0.0,0.0,0.11706977646990521,0.0,0.09616132240295405,0.7311415672302246,0.9122129885190735,2.2571646037466864,0.8531788927732653,0.039748164705388556,39.748164705388554,9545.500707521758,0.08212815942849334,1.4074096597049972,0.06982865399913862,0.043364294921047986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,24,0.0,0.0,0.06253391573281133,0.0,0.0,0.0,0.6433977760329636,1.3425949498727052,0.5587639088437542,0.011197762450400717,11.197762450400717,1924.935760862212,0.4912318183359474,1.8844010693146096,1.1713338420377113,0.04884434299310669,1.0365523250075057,0.1134112540166825,7.0,0.0,30.459009005742708,1.0365523250075057,0.0,2.424321413040161,0.0
YFLOW_MAIN_PORT,3,24,1.0,0.0,-0.025290426006898903,0.0,0.0057841953277586455,0.0,0.5295384653299516,1.836493520221584,0.813231163617413,0.02720219513481492,27.202195134814918,683.0366252263076,0.2502688959943078,1.2708849902327037,0.5715898460475728,0.04710411897394806,0.4698102729744278,0.04971388605190441,3.0,0.0,3.8346988406150926,0.4698102729744278,0.0,1.2042113542556763,0.0
HYBRID_LATE_DAMPED,3,24,0.0,0.0,0.10038448845159631,0.0,0.0,0.0,0.7238453715555587,1.9778565762298825,0.7747645709436506,0.02065061365038723,20.65061365038723,2450.056460236194,0.15252675874551735,1.2947301748090638,0.5610263380222023,0.04497661592904478,0.4638274119934067,0.049612493079621345,3.0,0.0,3.8792767089650217,0.4638274119934067,0.0,0.6256534457206726,0.0
HYBRID_LATE_ADAPTIVE,3,24,0.0,0.0,0.10038448845159631,0.0,0.0,0.0,0.7238453715555587,1.9778565762298825,0.7747645709436506,0.02065061365038723,20.65061365038723,2450.056460236194,0.15252675874551735,1.2947301748090638,0.5593801680370234,0.045012267015408725,0.46268637297907844,0.04964144300902262,3.0,0.0,3.8792767089650217,0.46268637297907844,0.011058188043534756,0.6256534457206726,0.0
ADAPTIVE_ALLTIME_L05,3,24,0.0,0.0,0.10202976187978854,0.0,0.0,0.0,0.7223815672780776,1.9087184910163792,0.7442618764620417,0.018179643929373768,18.179643929373768,2168.1210241263566,0.16636765118473623,1.3113888828445157,1.237336882040836,0.04834411304909736,1.103459520963952,0.11656587617471814,7.0,0.0,20.518533512597138,1.103459520963952,0.026133670937269926,0.6868411302566528,0.0
PLAIN_FM,3,25,0.0,0.0,0.12023189719636501,0.0,0.12073631744384761,0.5369138717651367,0.9581014750374627,2.3026090358947178,0.8835442722853541,0.041769187935619234,41.769187935619236,10541.68158415678,0.08932326264056081,1.452452234888461,0.0699440769967623,0.04345401900354773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,25,0.0,0.0,0.09058337286564917,0.0,0.0,0.0,0.6783365245731398,1.320063088273015,0.5357911792016803,0.011284441717727134,11.284441717727134,2781.323857178464,0.41728643145631544,1.5376294988380157,1.0702421099995263,0.047929461987223476,0.9382042999495752,0.10225687402999029,7.0,0.0,22.932950921365762,0.9382042999495752,0.0,2.0762393474578857,0.0
YFLOW_MAIN_PORT,3,25,1.0,0.0,-0.03514045152549493,0.0,0.004329841995239114,0.0,0.5120372193217119,1.879730322078517,0.852959262351763,0.028032724255360186,28.03272425536019,708.4957099996459,0.2585617132836483,1.2345995434429098,0.4734957269974984,0.04523790301755071,0.37580430996604264,0.040603647008538246,3.0,0.0,4.292571992932095,0.37580430996604264,0.0,1.3505815267562866,0.0
HYBRID_LATE_DAMPED,3,25,0.0,0.0,0.11254868230099693,0.0,0.012725548553466748,0.0,0.756696443328769,1.9494368615676914,0.7900020031600454,0.021753563355829897,21.753563355829897,2899.341418773638,0.15155831736881653,1.3114737586871752,0.4642454929999076,0.0449584549642168,0.36776288505643606,0.03978184494189918,3.0,0.0,4.601176102544775,0.36776288505643606,0.0,0.7221097946166992,0.0
HYBRID_LATE_ADAPTIVE,3,25,0.0,0.0,0.11254868230099693,0.0,0.012725548553466748,0.0,0.756696443328769,1.9494368615676914,0.7900020031600454,0.021753563355829897,21.753563355829897,2899.341418773638,0.15155831736881653,1.3114737586871752,0.47100797499297187,0.0452710340032354,0.3736102519906126,0.04018932598410174,3.0,0.0,4.601176102544775,0.3736102519906126,0.0111488820402883,0.7221097946166992,0.0
ADAPTIVE_ALLTIME_L05,3,25,0.0,0.0,0.10446031694372887,0.0,0.0,0.0,0.7344688242463914,1.946983991231871,0.7752889071001954,0.01956058451409426,19.56058451409426,2842.250634134924,0.16294370109078032,1.2923489403367936,1.0713467790046707,0.04876907303696498,0.9348793388926424,0.10361771704629064,7.0,0.0,18.411544653778446,0.9348793388926424,0.026862149010412395,0.7585555911064148,0.0
PLAIN_FM,3,26,0.0,0.0,0.10372934811748535,0.0,0.18978829841613765,1.316131353378296,0.9008944259456733,2.297940483474094,0.8882025136705322,0.039969510771066474,39.969510771066474,9308.076628811168,0.07484342165119315,1.415932915336743,0.07413078402169049,0.04549647000385448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,26,0.0,0.0,0.06534470261431041,0.0,0.0,0.0,0.6303913007610387,1.4224887155836725,0.5861618134307188,0.013637275243029379,13.637275243029379,2526.2097542694482,0.47212919118945,1.8367345086621019,1.346239657024853,0.04811423795763403,1.213266065926291,0.13502969505498186,7.0,0.0,25.51951033471828,1.213266065926291,0.0,2.391963005065918,0.0
YFLOW_MAIN_PORT,3,26,1.0,0.0,-0.01695292020998032,0.0,0.0,0.0,0.5415162825082825,1.6437524914295831,0.7270507914920478,0.013628083496439736,13.628083496439736,304.72108631443007,0.3205102907813375,1.2995863599955193,0.47683659300673753,0.045336965937167406,0.37900396902114153,0.04204690188635141,3.0,0.0,4.3343622832211395,0.37900396902114153,0.0,1.4171301126480103,0.0
HYBRID_LATE_DAMPED,3,26,0.0,0.0,0.10200207057650953,0.0,0.014567332077026318,0.0,0.7231340989228124,1.9304617338772185,0.7420031455033695,0.016052935385047817,16.052935385047817,2100.923776512342,0.17736071073730175,1.3052732150129736,0.47318461001850665,0.045648402883671224,0.3752891350304708,0.04406700300751254,3.0,0.0,4.066095628270032,0.3752891350304708,0.0,0.7175183892250061,0.0
HYBRID_LATE_ADAPTIVE,3,26,0.0,0.0,0.10200207057650953,0.0,0.014567332077026318,0.0,0.7231340989228124,1.9304617338772185,0.7420031455033695,0.016052935385047817,16.052935385047817,2100.923776512342,0.17736071073730175,1.3052732150129736,0.47086719202343374,0.04696780611993745,0.3721261059981771,0.0423188210115768,3.0,0.0,4.066095628270032,0.3721261059981771,0.011003357940353453,0.7175183892250061,0.0
ADAPTIVE_ALLTIME_L05,3,26,0.0,0.0,0.10127038978851804,0.0,0.0,0.0,0.7216141085746439,1.898960450814378,0.742235056037977,0.015858946566933874,15.858946566933874,2073.483816030297,0.18052466351584517,1.3090866543683897,1.3545133989537135,0.05159360304242,1.2166343520511873,0.13776774203870445,7.0,0.0,14.03496004915587,1.2166343520511873,0.02602158801164478,0.7512497305870056,0.0
PLAIN_FM,3,27,0.0,0.0,0.10478172361571561,0.0,0.12384827594757075,1.0880064964294434,0.9011231582539747,2.27650834407282,0.8796007427127059,0.03870462334092828,38.70462334092828,9152.079419979398,0.08217548238157357,1.3975215947394082,0.07061056495876983,0.04412916587898508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,27,0.0,0.0,0.06671476725946898,0.0,0.0,0.0,0.6328878454755122,1.333917857785228,0.5647043510909244,0.012130833567173482,12.130833567173482,2383.6839481525376,0.47566505465583936,1.8325427237973957,1.1500485310098156,0.048653738980647177,1.0190500569297,0.11270841106306762,7.0,0.0,28.77511578216327,1.0190500569297,0.0,2.4503986835479736,0.0
YFLOW_MAIN_PORT,3,27,1.0,0.0,-0.024789007845395963,0.0,0.0,0.0,0.5289169100897284,1.784571053038975,0.805045713519746,0.021909706236614923,21.909706236614927,502.54746469518,0.2671231101100197,1.238188661561011,0.37440506397979334,0.04508728004293516,0.2781312809092924,0.03164708998519927,3.0,0.0,3.8730281311239785,0.2781312809092924,0.0,1.2573491334915161,0.0
HYBRID_LATE_DAMPED,3,27,0.0,0.0,0.10486844136489812,0.0,0.0,0.0,0.7167981201487366,1.9388859870867527,0.7604762645490543,0.017686027537699545,17.686027537699545,2375.209603837636,0.1678747657917918,1.2729752477600833,0.37748710199957713,0.045525589026510715,0.28021050296956673,0.031821784970816225,3.0,0.0,4.115641630947602,0.28021050296956673,0.0,0.6898283362388611,0.0
HYBRID_LATE_ADAPTIVE,3,27,0.0,0.0,0.10486844136489812,0.0,0.0,0.0,0.7167981201487366,1.9388859870867527,0.7604762645490543,0.017686027537699545,17.686027537699545,2375.209603837636,0.1678747657917918,1.2729752477600833,0.374554458016064,0.045320727105718106,0.2778339520446025,0.03142386407125741,3.0,0.0,4.115641630947602,0.2778339520446025,0.011047289939597249,0.6898283362388611,0.0
ADAPTIVE_ALLTIME_L05,3,27,0.0,0.0,0.10248013508393056,0.0,0.0,0.0,0.7100145515342499,1.9605855717632839,0.7779819157697164,0.02079829673941802,20.79829673941802,2603.483888219493,0.15885900930930635,1.2739488273626622,1.1542581479880027,0.04881142504746094,1.0201145950122736,0.11274623981444165,7.0,0.0,19.2482724788085,1.0201145950122736,0.02607953012920916,0.6991225481033325,0.0
PLAIN_FM,3,28,0.0,0.0,0.11561523592016693,0.0,0.17140026550292964,0.40187954902648926,0.9133382257322549,2.2186508572865122,0.8516420020080709,0.04154952693388836,41.54952693388836,10704.854721647194,0.10024609777110777,1.3830327349786142,0.06989488704130054,0.043483649962581694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,28,0.0,0.0,0.07503309026277993,0.0,0.0,0.0,0.6615474422731326,1.3738458214842282,0.5536965333657274,0.013571187603555579,13.57118760355558,2769.360100818563,0.4831011475621736,1.8778217094889416,1.3389464779756963,0.048278289032168686,1.208037200034596,0.13463132514152676,7.0,0.0,27.026806939441116,1.208037200034596,0.0,2.3483636379241943,0.0
YFLOW_MAIN_PORT,3,28,1.0,0.0,-0.0022373921680996847,0.0,0.0,0.0,0.531687040295018,1.7372008039559905,0.8101018484762238,0.027139758576374184,27.139758576374188,743.1285195509396,0.2671618666921692,1.3137283942246067,0.6501178540056571,0.04529307398479432,0.5531365440110676,0.05959037801949307,3.0,0.0,4.211436909035448,0.5531365440110676,0.0,1.2879704236984253,0.0
HYBRID_LATE_DAMPED,3,28,0.0,0.0,0.0999970136730988,0.0,0.05168195228576655,0.0,0.7181397710705634,1.8968081957884362,0.7600046904811686,0.019437945126564493,19.437945126564497,2989.1964191810057,0.18068713842935258,1.2664600971976365,0.562698534980882,0.04568664595717564,0.4652510320302099,0.052818354044575244,3.0,0.0,4.14772442084208,0.4652510320302099,0.0,0.6663329005241394,0.0
HYBRID_LATE_ADAPTIVE,3,28,0.0,0.0,0.0999970136730988,0.0,0.05168195228576655,0.0,0.7181397710705634,1.8968081957884362,0.7600046904811686,0.019437945126564493,19.437945126564497,2989.1964191810057,0.18068713842935258,1.2664600971976365,0.5670634359703399,0.04631126002641395,0.46877170202787966,0.052793207054492086,3.0,0.0,4.14772442084208,0.46877170202787966,0.01108930999180302,0.6663329005241394,0.0
ADAPTIVE_ALLTIME_L05,3,28,0.0,0.0,0.1032492625432688,0.0,0.06529207687377925,0.0,0.7270491397715846,1.8596057969548856,0.7657779902867492,0.02213954547333241,22.139545473332415,3305.953480389956,0.17862137939418848,1.2873298481112052,1.6253936109715141,0.049950401997193694,1.4895318469498307,0.16226005292264745,7.0,0.0,14.93582835519463,1.4895318469498307,0.02605916903121397,0.7089901566505432,0.0
PLAIN_FM,3,29,0.0,0.0,0.10535271244347075,0.0,0.13962979774475093,0.9386134147644043,0.8911663251548215,2.301073321352543,0.9084836482507911,0.04585958702409676,45.859587024096754,11059.255157733118,0.08541285287654646,1.4067948082485617,0.07012317201588303,0.0438198969932273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POV_L05_ALWAYS,3,29,0.0,0.0,0.06548639357654079,0.0,0.0,0.0,0.6641487478420168,1.412478334061415,0.5730100229460777,0.019617976357793943,19.617976357793943,4435.946493412323,0.4478498337089505,1.8144534409874644,1.4391581839881837,0.04835508193355054,1.3084974910016172,0.14537306292913854,7.0,0.0,29.375441609513317,1.3084974910016172,0.0,2.275806188583374,0.0
